,date,renderedContent,retweetCount,likeCount,quoteCount,viewCount,Sentiment Score
10,2023-04-17 22:30:00+00:00,"Aaron Judge 2017 Topps Chrome Catching Rookie Card PSA 10

🔗ebay.us/5SjcgM

#sportscards #rookiecards #Yankees #thehobby https://t.co/X18F55CgxL",0,0,0,55.0,neutral
11,2023-04-17 22:18:36+00:00,"@JoeGiamp I am with you on Manny. Not sure why they didnt make that deal. That was completely un Yankee like not to upgrade there. I understand Harper as Judge, emerged and Stanton. I understand Corbin because they werent sold on him. Manny never made sense.",0,0,0,25.0,positive
12,2023-04-17 22:16:12+00:00,"My Yankees All Time Team. P: Ron Guidry, C: Thurman Munson, 1B is Chris Chambliss, 2B is Willie Randolph, 3B is Graig Nettles, LF is Piniella, CF is current Yankees CF Aaron Judge and RF Reggie Jackson. DH can be Charlie Hayes as he won the World Series with the Yankees in 1996.",0,0,0,36.0,positive
13,2023-04-17 22:13:30+00:00,"@Yosantana_ @WandySzn the big bad yankees make the playoffs yearly, you guys are playing golf by august",0,0,0,28.0,negative
14,2023-04-17 22:10:34+00:00,"@AlTheBoss03 LF Lou Piniella, CF Aaron Judge, RF Reggie Jackson. That’s only my call but Lou and Reggie are both #WSChampions. Judge needs to catch up and win his 1st Series with this Yankees Team this season.",1,2,0,320.0,positive
15,2023-04-17 22:10:07+00:00,"If Judge and Stanton had a child , you wouldn’t have to say they’re each half of the twin towers anymore, you could just say he’s the absolute bomb that knocks em down 💣⚾️ #Aaronjudge #Giancarlostanton #yankees #bronxbombers https://t.co/yyIn7ZEx9G",0,0,0,68.0,negative
16,2023-04-17 22:08:35+00:00,@WandySzn @Yosantana_ every single guy he mentioned apart of rodòn / kinda montas has produced significantly for the yankees,0,1,0,50.0,neutral
17,2023-04-17 22:04:55+00:00,@Yankees Yankees Hawaiian shirt AND Aaron judge basketball jersey nights!? Take my money,0,2,0,237.0,neutral
18,2023-04-17 21:34:41+00:00,"@Yankees The Derek Jeter, Roger Maris, and Aaron Judge Bobbleheads: #Yankees #RepBX https://t.co/OLCVQShkIz",0,2,0,199.0,neutral
19,2023-04-17 21:23:43+00:00,"Bought tickets for Fri and Sat night in Arlington. Hoping we get a Cole / DeGrom matchup. Last 2 times I was there, Kluber pitched a nono, and Judge hit #62 (Cole also broke Gator’s K record.)  Some are saying I’m a hero. I think that may be a touch strong.  #RepBX",0,10,0,363.0,positive
20,2023-04-17 21:13:24+00:00,yankees off day is boring for me,0,0,0,13.0,negative
21,2023-04-17 21:08:20+00:00,Cole's 2nd time winning Player of the Week (9/29/2019 w HOU). First Yankee to win since Judge at the end of last season after hitting #62 (10/5/2022). First Yankees pitcher to win since Corey Kluber (5/23/2021 after his no-hitter) twitter.com/Yankees/status…,2,31,0,9958.0,positive
22,2023-04-17 21:01:06+00:00,"@TheAthletic quoted #RUSCI’s @markbealpr in an article on the United States Patent and Trademark Office ruling in favor of Aaron Judge of the New York Yankees. Click the link to read more: 
ow.ly/s7Lk50NL1Uo",0,1,0,24.0,positive
23,2023-04-17 20:57:04+00:00,Aaron Judge ROOKIE CARD Bowman MLB RC Baseball NEW YORK YANKEES!  #ad #baseballcards  ebay.com/itm/Aaron-Judg…,0,0,0,48.0,neutral
24,2023-04-17 20:46:08+00:00,"Imagine this lineup and how perfect it is for lefty righty - 

2B - Volpe - R
1B - Rizzo - L
RF - Judge - R
CF - Jones - L
LF - Dominguez - S
C - Wells - L
DH - LeMahieu/Stanton
SS - Peraza - R
3B - Sweeney - L

#Yankees",0,1,0,83.0,positive
25,2023-04-17 20:44:20+00:00,"@stiletoprincess Yes, well Paul Ryan👎works for 🦊THANKFUL for Mark Levine, Tucker. Hannity, Laura Ingram, judge Jeanine, “the five” and Gutfield show, Harris Faulkner show, and Jesse Waters, Steve Hilton……I wouldn’t even watch if these patriots weren’t on FOX.",0,0,0,91.0,positive
26,2023-04-17 20:35:56+00:00,"@Yankees hey Yankee fans , who has the most home runs since 2019 ? No , not Judge , Alonso !!!!!!!",0,0,0,2.0,negative
27,2023-04-17 20:34:18+00:00,@PixelsofMark @ACHES Better than the last play test where ps5 felt unplayable. I think it’s in a good spot but it’s tough for me to judge cuz I think the ps5 thumb sticks are ass,1,0,0,24.0,negative
28,2023-04-17 20:33:40+00:00,@woodwardsports TALK TO EM AG!!!!!!,0,3,0,274.0,neutral
29,2023-04-17 20:32:53+00:00,@woodwardsports Do you guys not have anyone else that can fill in?,0,0,0,14.0,neutral
30,2023-04-17 20:29:03+00:00,2023 Topps Series 1 One-Two Punch Cole Severino Red /10 Judge Jeter-Yankees Lot ebay.com/itm/3048970045… eBay https://t.co/HjZ4viz5Rl,0,0,0,3.0,neutral
31,2023-04-17 20:28:45+00:00,2016 Bowman's Best Refractor Aaron Judge PSA Mint 9 Card #TP-28 Yankees Prospect  #ad #thehobby  ebay.com/itm/2016-Bowma…,0,0,0,44.0,positive
32,2023-04-17 20:12:28+00:00,So I’ll be at Yankee stadium May 12th and June 23rd and for the Harry Potter night and Judge bobblehead part 2 so who’s coming with,0,4,0,1474.0,neutral
33,2023-04-17 20:03:12+00:00,I can't wait for Aaron Judge to go 594 to dead center off of him at Rogers Centre,0,0,0,70.0,negative
34,2023-04-17 19:49:26+00:00,@javien114 When the Yankees get new photos and Sarah be like 😍 https://t.co/Iw6ETiCayM,0,0,0,23.0,positive
35,2023-04-17 19:43:16+00:00,"Yeah yeah, Terps script jerseys, saw it coming. The Yankees are giving away, GIVING AWAY Judge basketball jerseys and I’m not gonna be here for it when is it my turn to be happy",0,0,0,134.0,positive
36,2023-04-17 19:41:06+00:00,@RoyceBascomb cont... In my opinion if Judge would have finished with 60 HR's and not 62 HR's I think the voters would have found a reason to give the MVP to Ohtani. In my opinion the 2 HR's made the difference.,0,1,0,213.0,neutral
37,2023-04-17 19:39:31+00:00,"@RoyceBascomb He's going to need to keep it up because there is a built in anti Yankees bias when it comes to winning awards. That's been shown to be true year in and year out.
The ONY reason Judge won MVP last year because he had an historic and record setting year.",0,1,0,25.0,positive
38,2023-04-17 19:37:38+00:00,"@EvanRobertsWFAN @craigcartonlive @CartonRoberts Opening day Yankee stadium, Judge comes to bat Umpire cleans the plate to allow fans time to cheer him, did the same with Volpes 1st AB.",0,0,0,18.0,positive
39,2023-04-17 19:34:13+00:00,Yankees’ Aaron Judge gets paid for those in-game interviews. Here’s how much nj.com/yankees/2023/0…,2,0,0,57.0,neutral
40,2023-04-17 19:10:45+00:00,@Yankees MARIS AND JUDGE BOBBLEHEADS IM THERE,0,0,0,40.0,neutral
41,2023-04-17 19:05:39+00:00,I cannot watch certain Yankee games because I always feel like someone gets hurt when I watch.,0,0,0,94.0,negative
42,2023-04-17 19:02:34+00:00,@DonnieandDhali Coffee mugs ?,0,0,0,2.0,neutral
43,2023-04-17 19:00:55+00:00,@Yankees Should just do the 2 bobbleheads for 1 day and made the Jersey with fire on it for Arson Judge,0,0,0,26.0,negative
44,2023-04-17 18:59:25+00:00,Aaron Judge 2017 Topps Chrome Rc Refractor #169 NY Yankees  #thehobby #sponsored  ebay.com/itm/Aaron-Judg…,0,0,0,44.0,neutral
45,2023-04-17 18:48:44+00:00,@CripGallagher @BronxBmbrz Judge had his generation run in the second half when the Yankees as a whole were mid,0,0,0,102.0,neutral
46,2023-04-17 18:47:06+00:00,@Yankees Judge and Maris bobble heads are a fucking mosttttt,0,0,0,29.0,neutral
47,2023-04-17 18:42:08+00:00,@yinpepeyang @Yankees I'mma tag Aaron Judge for a home run that day just because 😂,0,1,0,57.0,positive
48,2023-04-17 18:41:50+00:00,2016 Aaron Judge Bowman's Best Refractor #TP-28 Gem Mint 10 RC Yankees  #thehobby #ad  ebay.com/itm/2016-Aaron…,0,0,0,29.0,positive
49,2023-04-17 18:40:54+00:00,@AndujarRBW @StoolBaseball @editti22 That wouldn’t be smart because after Aaron Judge strikes out in his first ab and all the Yankee fans boo him it might look like the A’s fans are booing the ownership.  Can’t confuse the weird Yankee fans with A’s fans…,0,14,0,18134.0,neutral
50,2023-04-17 18:39:33+00:00,Autographed Aaron Judge Yankees Baseball Slabbed Card Item#12713482 COA ebay.com/itm/3348364438… eBay https://t.co/jshOkLZo6M,0,0,0,13.0,neutral
51,2023-04-17 18:38:45+00:00,@Yankees That Judge basketball jersey 👀,0,0,0,157.0,neutral
52,2023-04-17 18:30:53+00:00,"@rational_yankee @JohnDoe11136952 @Jared_Carrabis Imaging having judge, stanton, cole, rizzo, Severino and being only 2 games ahead of just Rafael Devers",0,1,0,206.0,neutral
53,2023-04-17 18:30:36+00:00,@Yankees I know… I mean the Hawaiian shirt day looks cool and those collectible marris and judge set looks amazing,0,1,0,519.0,positive
54,2023-04-17 18:29:12+00:00,Aaron Judge RARE REFRACTOR INVESTMENT CARD SSP Topps Chrome Yankees  #ad #thehobby  ebay.com/itm/Aaron-Judg…,0,0,0,25.0,neutral
55,2023-04-17 18:27:04+00:00,AARON JUDGE 1st 2013 Bowman Draft Baseball New York Yankees Rookie Card RC QTY  #ad #tradingcards  ebay.com/itm/AARON-JUDG…,0,0,0,29.0,neutral
56,2023-04-17 18:24:29+00:00,"The #Yankees have added some dates/items to their promotional schedule, including a Derek Jeter Captain America bobblehead and an Aaron Judge basketball jersey. https://t.co/6p4zdWeZ1l",1,3,0,2149.0,neutral
57,2023-04-17 18:23:28+00:00,"Also the Yankees are bringing some SERIOUS heat with their newly announced promo dates. 

Aaron Judge basketball jersey giveaway - 8/3
Hawaiian shirt giveaway - 7/9
Roger Maris bobblehead - 8/20
Aaron Judge bobblehead - 9/23
Derek Jeter Captain America bobblehead - 6/23 https://t.co/ftnAsHPYjH",0,2,0,201.0,negative
58,2023-04-17 18:23:20+00:00,"MLB Predictions (2023)

AL MVP: Aaron Judge 
AL Cy Young: Jacob deGrom
AL ROTY: Anthony Volpe

NL MVP: Pete Alonso  
NL Cy Young: Zack Wheeler
NL ROTY: Kodai Senga

World Series Predictions: Phillies in six over the Yankees",0,2,0,501.0,neutral
59,2023-04-17 18:19:03+00:00,@Yankees aaron judge basketball jersey https://t.co/wLafXs0KTt,0,1,0,245.0,neutral
60,2023-04-17 18:18:52+00:00,@Yankees @tim_nichols4 @nerdams25 I think we need to go to Aaron judge bball jersey night,0,2,0,2813.0,neutral
61,2023-04-17 18:18:38+00:00,Are these the coolest Yankees promos… ever? I need that Judge basketball jersey https://t.co/fBLw8kSgu9,4,70,0,6875.0,neutral
62,2023-04-17 18:17:53+00:00,@Yankees That Judge basketball jersey is INSANE 👀,0,16,0,6042.0,negative
63,2023-04-17 18:17:43+00:00,@Yankees I would do outlandish things for someone to send me the judge basketball jersey,0,0,0,1289.0,neutral
64,2023-04-17 18:16:19+00:00,"@YanksTreehouse Why did you start the clock in 2019 when his first year with the Yankees was 2018?  I could start the clock with 2021 and point out that he's played in 77% of the games since then.  2019 is not as relevant as 2021 and 2022.  In 2018, Stanton played 56 more games than Judge, BTW.",0,2,0,56.0,positive
65,2023-04-17 18:15:04+00:00,"We’ve got 8 new promotions on deck including:
• Fireworks Night
• Aaron Judge Basketball Jersey Night
• Harry Potter Day
• Roger Maris Bobblehead Day (Part 1 of 2 in a collectible set)
• Aaron Judge Bobblehead Day (Part 2 of 2 in a collectible set)
• And much more!

For… https://t.co/xOegj7Kgi4",288,3035,175,830144.0,neutral
66,2023-04-17 18:09:50+00:00,"Since it’s an off day i figured i’d ask about former Yankees and see how everyone grades their contract/tenure. 

For today let’s grade Masahiro Tanaka’s time as a Yankee. 

Career Stats: 78-46, 3.74 ERA, 991 K’s, 1054.1 IP, 17.3 WAR, 2x All Star, Top 7 Cy Young award Finish.

A+ https://t.co/BNVkMAUKb2",0,15,0,1121.0,negative
67,2023-04-17 18:09:49+00:00,Going to Yankee Stadium on Friday wearing the judge jersey but I need a new jersey. What jersey should I get?,0,7,0,671.0,neutral
68,2023-04-17 18:05:10+00:00,known yankees enjoyer carrabis with some great stats here,0,0,0,53.0,positive
69,2023-04-17 17:58:24+00:00,AARON JUDGE 2016 Bowman's Best Top Prospects Refractor PSA 10 GEM MINT Yankees  #tradingcards #sponsored  ebay.com/itm/AARON-JUDG…,0,0,0,26.0,positive
70,2023-04-17 17:58:20+00:00,When a student comes back from break with this for you 😭 let’s go Yankees!!!! Ps we live in California! #judge #volpe #yankees https://t.co/x9SrXKnqR7,0,0,0,35.0,negative
71,2023-04-17 17:58:03+00:00,Check out 2023 Topps Series 1 AARON JUDGE 2022 Greatest Hits New York Yankees 22GH14 ebay.com/itm/1756926867… #eBay via @eBay #mlb #baseball #baseballcards,0,0,0,25.0,positive
72,2023-04-17 17:54:52+00:00,"@bkabak I guess but I think his AAV from the Yankees perspective is like ~$22M. In a world where Judge is making $40M, even if Stanton misses a large chunk of the year, he’s still a decent value.",0,0,0,104.0,positive
73,2023-04-17 17:52:27+00:00,@SOMPatriots @Yankees @BringerOfRain20 @TalkinYanks @MiLB @BryanHoch @snyyankees @YESNetwork please don’t let him come back up,1,3,0,155.0,positive
74,2023-04-17 17:45:37+00:00,AARON JUDGE 1st 2013 Bowman Chrome Draft REFRACTOR Yankees Rookie Card RC 🔥🔥  #thehobby #sponsored  ebay.com/itm/AARON-JUDG…,0,1,0,39.0,negative
75,2023-04-17 17:44:58+00:00,"If the Yankees 2021 team was
C Gary Sanchez
1B Kyle Schwarber
2B DJ 
SS Gleyber Torres
3B Gio Urshela
LF Hunter renfroe
CF Aaron Judge
RF Aaron hicks
DH Giancarlo Stanton
How far would they have gone in the playoffs",0,5,0,1627.0,neutral
76,2023-04-17 17:39:05+00:00,@MLB @Braves @RaysBaseball @BlueJays @Yankees @astros @Brewers @Dodgers @Twins @Mets @Padres AL East 👏🏼👏🏼👏🏼,0,0,0,73.0,positive
77,2023-04-17 17:33:50+00:00,"@RossInBergen there’s a difference tho, Yankees knew that judge was coming back…angels know if ohtani meets with other teams he’s gone",0,0,0,650.0,neutral
78,2023-04-17 17:31:19+00:00,@SlamCentralNYY Even the Rangers can beat them.. that just makes the Yankees look worse,0,0,0,91.0,negative
79,2023-04-17 17:28:26+00:00,"The Yankees leaders after their 5th series of the year:

AVG:
Rizzo: .315
Judge: .286
Torres: .286

HR: 
Judge: 5
Rizzo: 4
Cordero: 4
Stanton: 4 
DJLM: 2

SLG:
Judge: .589
Cordero: .583
Rizzo: .574

OPS:
Rizzo: .980
Judge: .977
Torres: .925

wRC+
Rizzo: 172
Judge:168
Torres: 165",3,26,0,1369.0,neutral
80,2023-04-17 17:26:12+00:00,@Yankees @AndujarRBW We need an Aaron judge wallpaper,0,0,0,33.0,neutral
81,2023-04-17 17:24:45+00:00,"@BetRivers Aaron Judge 2+ hits, Yankees ML, over 6.5",0,1,0,47.0,neutral
82,2023-04-17 17:15:09+00:00,2017 Donruss Optic Aaron Judge Rated Rookie The Rookies PSA 10 Yankees GEM MINT  #ad #sportscards  ebay.com/itm/2017-Donru…,0,0,0,29.0,neutral
83,2023-04-17 17:12:49+00:00,@apricotcollege @FedsSportsCards @CardPurchaser I’ll be there Friday. If you have any nice Judge’s or Yankees you want to depart with I know a guy. Look forward to seeing you.,0,0,0,12.0,positive
84,2023-04-17 17:10:02+00:00,New York Yankees slugger Aaron Judge gets paid when he's mic'd up during games. mlive.com/news/2023/04/h…,0,0,0,2125.0,neutral
85,2023-04-17 17:00:36+00:00,Aaron Judge Signed 2020 Topps Card PSA/DNA New York Yankees MVP Home Run Auto  #sportscards #sponsored  ebay.com/itm/Aaron-Judg…,0,0,0,42.0,neutral
86,2023-04-17 17:00:03+00:00,New York Yankees slugger Aaron Judge gets paid when he's mic'd up during games. mlive.com/news/2023/04/h…,0,0,0,477.0,neutral
87,2023-04-17 16:59:02+00:00,New York Yankees slugger Aaron Judge gets paid when he's mic'd up during games. mlive.com/news/2023/04/h…,0,1,0,260.0,neutral
88,2023-04-17 16:57:52+00:00,"$10k for a 10 minute interview?!?!

Yankees’ Aaron Judge gets paid for those in-game interviews. Here’s how much nj.com/yankees/2023/0…",0,0,0,200.0,neutral
89,2023-04-17 16:43:04+00:00,Yankees’ Aaron Judge Ties Roger Maris’ Single-Season Home Run Record forbes.com/sites/brianbus…,0,0,0,14.0,neutral
90,2023-04-17 16:38:23+00:00,"@AlTheBoss03 Ruth Mantle Judge

Yankees fan bias or just excellent baseball knowledge???",0,4,0,807.0,positive
91,2023-04-17 16:28:33+00:00,"@davidfortin @beccasbraves Hell if the Yankees can relentlessly boo Aaron Judge, no one is safe.",0,0,0,42.0,negative
92,2023-04-17 16:27:38+00:00,"@strosfade713 @UzikilI @Jared_Carrabis Balls were juiced all over baseball, the mlb disturbed those balls. Judge and the Yankees had nothing to do with it and weren’t cheating. They MLB saw Judges home runs and sent them over in august and September. Judge had 42 home runs already. https://t.co/gZbpTnVALk",0,0,0,52.0,negative
93,2023-04-17 15:58:49+00:00,"@ScooterMagruder Nope. Remember there is such thing as a “stupid tax.” Just like with what happened with the Yankees and Aaron Judge. If you fully believe in him and don’t lock him up now, who knows, maybe he becomes worth $300+ million fully guaranteed in a year or two.",0,0,0,39.0,positive
94,2023-04-17 15:53:40+00:00,AARON JUDGE ROOKIE CARD Bowman's Best 2015 BASEBALL $$ MLB RC New York Yankees!  #ad #baseballcards  ebay.com/itm/AARON-JUDG…,0,0,0,54.0,positive
95,2023-04-17 15:47:26+00:00,"@ColumbusTrey @EephusTosser Yankees when start from 2009. 0!!!!!
Yankees when Aaron Judge start a postseason serie vs Astros , 0 !"" 🤣🤣🤣🤣🤣🤣",0,0,0,21.0,positive
96,2023-04-17 15:38:48+00:00,"@Alberto_Victor0 @EephusTosser Lol... ""Yankees when Aaron Judge doesnt start, 27 !"" https://t.co/NBqKLzGYQm",0,0,0,57.0,positive
97,2023-04-17 15:35:51+00:00,"@Zippy_TMS Judge hit mostly 2 spot last year and still got a pretty good contract, supposedly offered even more than he got from the Yankees",0,0,0,274.0,positive
98,2023-04-17 15:33:00+00:00,"2017   Topps Archives Fan Favorites Auto Peach Aaron Judge 50/150 RC ROOKIE

AUCTION IS ENDING TONIGHT
rookiecard99.com/rookie-auctions

#aaronjudge #yankees  #AllRise #baseballcards https://t.co/BwRgB2mGXc",0,0,0,68.0,positive
99,2023-04-17 15:19:54+00:00,"Just my opinion of the 6 MOST important Yankees this season. I'm sure there will be some disagreement w/my 5. Everyone is entitled to their own list:
1) Judge
2) Cole
3) Rodon
4) Rizzo
5) DJ
6) Entire Pen",1,2,0,121.0,positive
100,2023-04-17 15:16:38+00:00,"I think my front-runner right now would be Soler, but the contract makes it interesting. Making $15MM this yr &amp; has a PO for $9MM next yr. Especially considering his spray chart at Yankee Stadium, I’m all in on it if we can swap bad contracts. https://t.co/XEO0wA41Ir",0,1,1,470.0,negative
101,2023-04-17 15:09:22+00:00,"If this continues, the Yankees will have to pursue a left-fielder at the trade deadline. It’s early but here are some guys I would like them to look into:

-Reds OF TJ Friedl
-Giants OF LaMonte Wade Jr.
-Pirates OF Bryan Reynolds (not happening though)
-Marlins OF/DH Jorge Soler https://t.co/MgDlsQrCCJ",0,0,0,274.0,positive
102,2023-04-17 15:08:25+00:00,@pjyankeeedved The way he got hurt was infuriating as well. It’s funny that it’s not talked about how he was mesmerized with a shot off the wall. Like all the Yankees do (judge excluded) and Boone says nothing.,0,1,0,18.0,negative
103,2023-04-17 15:07:19+00:00,@strosfade713 @HolzhauerJosh @hosel_rocket @Jared_Carrabis So you want to judge Cole solely on his Yankees stats but when it comes to Verlander and Kershaw we should judge them on their whole careers? Lol you're a hypocrite,0,1,0,137.0,positive
104,2023-04-17 15:02:27+00:00,"@LTB_Baseball No he wasn't. Rosin has been legal for decades. Yankee haters judge on emotion rather than actual research 

youtu.be/SQesez-5J_A",0,0,0,54.0,negative
105,2023-04-17 14:57:16+00:00,"@YankeesSlut @HalcheckbookRBW @gabagoolios @mike_daddino The Yankees don’t have that much lack of offense, Gleyber has been amazing, DJ is just consistent when he’s healthy, Stanton is good but probably always gets hurt💀😭, and Judge is the king of NY and you can’t beat the rizz😏",0,0,0,99.0,negative
106,2023-04-17 14:55:08+00:00,"@realdrewshirley Yankees? It'll be a lot of the same. 

Yankees fans - before allstar break - We're the best ever.

After allstar break - Judge carried this sorry ass team to 82 wins.",0,0,0,29.0,positive
107,2023-04-17 14:52:38+00:00,2017 Bowman Chrome Mini Green Refractor Aaron Judge RC #32 Yankees #'d 3/99  #ad #thehobby  ebay.com/itm/2017-Bowma…,0,0,0,41.0,neutral
108,2023-04-17 14:47:33+00:00,Yankees’ Aaron Judge wins bitter legal battle to stop man from cashing in on his brand dlvr.it/SmcxkR,0,0,0,4.0,negative
109,2023-04-17 14:47:14+00:00,"@CodifyBaseball To put into perspective, Judge had 145 through his first 546 games. I believe Alonso is under appreciated by baseball fans (coming from a Yankees fan)",0,19,0,749.0,positive
110,2023-04-17 14:19:35+00:00,🌟2017 Aaron Judge Topps Now 1st Graded 10 New York Yankees Rookie Card #OS33  #sponsored #thehobby  ebay.com/itm/2017-Aaron…,0,0,0,43.0,neutral
111,2023-04-17 14:14:19+00:00,"The Yankees lineup should be. 
1.volpe
2. DJ
3.Rizzo
4.Judge
5.Torres
6.Cabrera 
7.Franchy
8.peraza
9.Trevino 
@Yankees since when did the best power hitter on the team start hitting 2nd in lineups? You ever see A-Rod, Ortiz, Frank Thomas, Barry bonds, pujols hit second? This is…",0,0,0,302.0,positive
112,2023-04-17 14:03:46+00:00,"@wilfred_bergqvi he owns several key records in yankees pitching history, is getting up there in total WAR too…he’s definitely getting close",0,1,0,59.0,negative
113,2023-04-17 13:54:02+00:00,2023 Aaron Judge Home Run Tracker #Yankees #RepBX @IBWAA mlbdailydingers.com/2023/04/2023-a…,1,4,0,688.0,neutral
114,2023-04-17 13:40:06+00:00,"I had the privilege of going to see batting practice before a Yankees game, and Aaron Judge winked at me.",0,2,0,196.0,positive
115,2023-04-17 13:37:51+00:00,@JLasagna43 After Arson Judge no way Giants deal with the Yankees this year,0,0,0,17.0,negative
116,2023-04-17 13:33:38+00:00,"New York @yankees slugger @thejudge44 may seem superhuman to some, but nevertheless deals with issues related to #selfdoubt as do all of us! 

Judge explains how he uses #mentaltraining for inspiration and also to deal with real fears of failure. https://t.co/tFlnzHKyGm",0,0,0,177.0,negative
117,2023-04-17 13:31:05+00:00,Aaron Judge Is The True MLB Home Run King! Disability Friendly Fanny Pack etsy.me/3UJit4R via @Etsy #AaronJudge #MLB #HomeRunKing #Yankees #Baseball #fannypack,0,0,0,28.0,positive
118,2023-04-17 13:10:58+00:00,"And they say good people don't run for office anymore! Vote Judge/Cole '24!
#RepBX 

bonfire.com/judgecole/ https://t.co/31JRYBcoMj",3,28,0,1418.0,positive
119,2023-04-17 12:32:19+00:00,The Yankees don’t play today… https://t.co/FlTcrEuM1N,0,1,0,37.0,positive
120,2023-04-17 12:29:24+00:00,@Yankeesgabbagab Still looking forward to Judge robbing another one of his homers,0,1,0,29.0,neutral
121,2023-04-17 12:15:20+00:00,"Good morning, but is a day without Yankees baseball really a good day?",0,5,0,258.0,positive
122,2023-04-17 12:11:46+00:00,2015 BOWMANS BEST AARON JUDGE TOP PROSPECTS REFRACTOR BGS 10 YANKEES JM  #ad #baseballcards  ebay.com/itm/2015-BOWMA…,0,0,0,58.0,positive
123,2023-04-17 11:11:31+00:00,"The WEEZY show was 🔥 and I saw the Yanks (Judge, Rizzo, Cortez &amp; Donaldson) having fun! #lilwayne #yankees https://t.co/Vledqb4b0a",1,10,1,2233.0,positive
124,2023-04-17 11:06:33+00:00,Can he do it again? Predicting Aaron Judge's 2023 season based on MLB history dlvr.it/SmcLzL #Yankees https://t.co/yhZfYJSeCp,2,3,0,5003.0,neutral
125,2023-04-17 11:04:24+00:00,Aaron Judge 2017 Bowman Chrome Rookie Auto PSA 10 Gem Mint NY Yankees LOW POP 98  #thehobby #ad  ebay.com/itm/Aaron-Judg…,0,0,0,39.0,negative
126,2023-04-17 10:55:15+00:00,Yankees Weird Week; Volpe Gets 1st Homerun youtube.com/live/As4nFBJIL… via @YouTubeJust in case you need something to do on n this off day.,0,2,0,132.0,negative
127,2023-04-17 10:33:10+00:00,2022 Topps Finest Orange Refractor #74 Aaron Judge Yankees 06/25  #ad #baseballcards  ebay.com/itm/2022-Topps…,0,0,0,57.0,neutral
128,2023-04-17 10:06:36+00:00,"🚨Liderato de cuadrangulares Liga Americana🚨

1. Rafael Devers (Red Sox) 7 HR
2. Ryan Mountcastle (Orioles) 6 HR
3.-Aaron Judge (Yankees) 5 HR
3- Brandon Lowe (Rays) 5 HR
3- Luis Robert Jr. (White Sox) 5 HR",0,1,0,94.0,positive
129,2023-04-17 10:05:33+00:00,2017 Donruss Optic Aaron Judge Rated Rookie The Rookies PSA 10 Yankees GEM MINT  #ad #sportscards  ebay.com/itm/2017-Donru…,0,0,0,26.0,neutral
130,2023-04-17 09:59:59+00:00,"@Spriter99880 Good, Good - let's hope we see progress with the removal of the Yankees from Syria.",2,32,0,1222.0,positive
131,2023-04-17 09:38:50+00:00,"@Trollstoy88 Hey laughing yankees. Remember when Russians scared the 💩 out of your navy  a couple of years ago using a single jet?
They are winning in Ukraine. Using the same 💩 weapons you are sending to Ukraine. Where are your ""super weapons""? Stored like theirs for when 💩 hits the fan.",0,0,0,6.0,positive
132,2023-04-17 09:11:45+00:00,2017 Bowman's Best Refractor #1 Aaron Judge Yankees RC Rookie PSA 10 GEM MINT  #ad #thehobby  ebay.com/itm/2017-Bowma…,0,0,0,17.0,positive
133,2023-04-17 09:08:51+00:00,2022 Topps Chrome Aaron Judge BLUE Refractor SP #/150 Graded PSA 10 NY Yankees!  #sponsored #footballcards  ebay.com/itm/2022-Topps…,0,0,0,15.0,neutral
