,date,renderedContent,retweetCount,likeCount,quoteCount,viewCount,Sentiment Score
20,2023-04-17 15:47:28+00:00,"@Feinsand I heard you say on mlb network the Yankees got help coming in Josh Donaldson, he is no help, he can't  hit anymore.",0,0,0,14.0,positive
21,2023-04-17 15:34:57+00:00,"@KyWhittinghill @FiresideYankees Hicks/Donaldson aren’t gettin traded. Yankees either eat the money, or those two eat up two roster spots.",0,1,0,30.0,neutral
22,2023-04-17 15:24:36+00:00,"#Yankees - I get it btw. For me, it’s of course the injuries &amp; the quality of the current bench (statistically, not suggesting it’s good enough, but IKF/Hicks/Donaldson almost can’t actually be this bad - not that I want any of them in a perfect world). (2/",0,0,0,25.0,negative
23,2023-04-17 14:54:55+00:00,"@SOMPatriots @Yankees @BringerOfRain20 @TalkinYanks @MiLB @BryanHoch @snyyankees @YESNetwork Ohh yeah!
⭐Let's go Donaldson!!!
⚾️Let's go @SOMPatriots !
⚾️Let's go @Yankees !",0,0,0,69.0,positive
24,2023-04-17 14:45:00+00:00,"""Yankees' 7 concerns: Giancarlo Stanton injury update, Josh Donaldson plan"" by @BrendanKutyNJ for @TheAthletic: Going into Sunday, the Yankees had an MLB-high 11... &lt;$&gt; buff.ly/3L520ot #Yankees",0,0,0,220.0,negative
25,2023-04-17 14:42:32+00:00,@StoolBaseball Are you kidding me?! Trading away a talented player for Donaldson? Yankees better have some serious strategy behind this move 🔥 #LetTheGamesBegin #MLB See my bio bro,0,0,0,,positive
26,2023-04-17 14:39:53+00:00,"In most cases, #MLB teams don't pay the salaries for players on the IL. Insurance pays. So how long do #Yankees keep Josh Donaldson and his $25M on the IL?",0,0,0,50.0,positive
27,2023-04-17 14:12:22+00:00,The yankees don’t play baseball today……what do I do? https://t.co/H357vxeIYr,0,0,0,17.0,positive
28,2023-04-17 14:04:14+00:00,"Josh Donaldson's going to have 4-8 weeks to really prove his metal. If he's at all productive at the plate and give the Yankees a spark, he's going to buy himself plenty of time on this roster and change the narrative entirely.",1,45,1,6513.0,positive
29,2023-04-17 13:54:36+00:00,@marioagomez_1 It legit feels like you and I are the only Donaldson fans out here Mario 😂. I DISLIKED dude bad when he was on the blue jays but I’ve been pulling for him since we got him. Going to see him play for somerset on Tuesday 🌧️.  Have a good day bro.,0,2,0,70.0,positive
30,2023-04-17 13:18:34+00:00,"The Yankees need to start giving Oswald Peraza reps at 3B cause I would MUCH prefer him to Josh Donaldson right now...

At least see what you've got in Peraza there instead of running out the human strikeout #NYY",24,524,3,45246.0,positive
31,2023-04-17 12:34:01+00:00,"Stanton down, Donaldson returning, Hicks underperforming: This is the recipe for a bad Yankee stretch dlvr.it/Smcb99",0,0,0,20.0,negative
32,2023-04-17 11:26:17+00:00,"With Stanton out, the #Yankees  infield ""glut"" is no longer an issue.   Donaldson is coming back, like it or not, so between him, DJ and Torres, one DH's each day unless day off.   Too bad Donaldson stinks.",0,0,0,14.0,negative
33,2023-04-17 11:17:31+00:00,@vodkasnowflake Jesus can you imagine this Yankees team with peak juicing ARod at third instead of Josh Donaldson,0,1,0,72.0,neutral
34,2023-04-17 11:11:31+00:00,"The WEEZY show was 🔥 and I saw the Yanks (Judge, Rizzo, Cortez &amp; Donaldson) having fun! #lilwayne #yankees https://t.co/Vledqb4b0a",1,10,1,2233.0,positive
35,2023-04-17 10:36:38+00:00,"Yankees Schedule MLB Rehab Assignment for 3B Josh Donaldson in Somerset
vcpbullpen.com/?p=231346&feed…",0,0,0,14.0,neutral
36,2023-04-17 10:30:46+00:00,@Mountaingal456 Think Boone forgot multiple pitchers can combine for a shutout. A CG shutout is by one pitcher. And yes the media needs to keep pressing him with Hicks and Donaldson. It’s the only way we may get the Yankees to act on it and get rid of them,0,1,0,18.0,positive
37,2023-04-17 10:12:36+00:00,"@Yankees The TV folks were making a big deal about Donaldson coming back,,Another bum trade from Mr Potato Head gm,,Just what the team needs another 220 Hitter,,,,😐",0,0,0,7.0,neutral
38,2023-04-17 07:34:27+00:00,"@cmbyrdalot @Yankees Stanton gets injured and they call up peraza until Donaldson back on Wednesday lol. Calhoun, hicks, Donaldson, and IKF aren’t helping us win. Peraza, volpe, and Oswaldo make our team look 100x better lol but we rather rely on washed up guys who strike out every at bat",0,0,0,30.0,positive
39,2023-04-17 05:48:50+00:00,It’s too many Yankees fans rooting for IKF and Donaldson.. and I don’t like that,0,0,0,16.0,positive
40,2023-04-17 04:40:47+00:00,[Talkin' Yanks] Boone implies that Peraza will be sent back down when Donaldson returns [by Antguap19] https://t.co/KvsaLvln1U,0,0,0,197.0,neutral
41,2023-04-17 03:06:49+00:00,@ToneyTouchdown For those that don’t know the Yankees are trading Donaldson and IKF for Acuna,1,1,0,159.0,neutral
42,2023-04-17 02:43:08+00:00,"With Stanton gone, the lineup will feel thin, and the boos will only grow louder for Donaldson and Hicks. 

An opportunity may emerge for Andrés Chaparro.",2,99,3,8570.0,positive
43,2023-04-17 02:18:12+00:00,"Earning gift cards for selling my stuff on @Listia! Join me using code ""BPNRXN"" for an extra 100 PTS. I just listed this: 2010 Bowman Chrome Josh Donaldson RC Prospect #BCP113 - Oakland A's NY Yankees listia.com/r2vnnyl/BPNRXN",0,0,0,28.0,positive
44,2023-04-17 02:14:17+00:00,What’s gonna be the yankees excuse to play josh donaldson over dj at third? How is he better? Dj is a great defender and of course a million times better at hitting. Josh donaldson is a fucking bum.,0,0,0,22.0,positive
45,2023-04-17 01:50:34+00:00,Josh Donaldson set to give Yankees a boost at the hot corner with latest injury update – Major League Baseball News dlvr.it/SmbNCq,0,0,0,27.0,neutral
46,2023-04-17 01:23:58+00:00,"Josh Donaldson set to give New York a boost at the hot corner with latest injury update

clutchpoints.com/yankees-news-j…",0,0,0,17.0,neutral
47,2023-04-17 01:04:30+00:00,"I don’t think so. I think they will just activate Donaldson, send Peraza back down, and go with what they have in the OF until Harrison Bader makes it back…whenever that is. #
Would I rather see Dunham than Hicks? You should know the answer to that :) #Yankees #RepBX",2,18,0,3064.0,positive
48,2023-04-17 00:28:48+00:00,"@Medic968 The Yankees fans really are tired of Hicks, IKF and Donaldson …if they don’t perform the fans will be merciless",0,2,0,111.0,negative
49,2023-04-17 00:27:15+00:00,"Yankees 3B Josh Donaldson is currently scheduled to rehab in Somerset beginning 4/18. 

Donaldson, the 2015 AL MVP, is a 3X All-Star and 2X Silver Slugger Award winner. He has hit at least 20 HRs 7 times in his career and at least 30 HR 4 times.
milb.com/somerset/news/…",4,20,0,3900.0,positive
50,2023-04-17 00:23:12+00:00,"@grudz2 They are nothing but roster cloggers. Remember last year alone Cashman gave us IKF, Gallo,Donaldson and Montas and still got an extension…….@Yankees",0,3,0,120.0,negative
51,2023-04-17 00:00:37+00:00,"The @Yankees are currently scheduling 3B Josh Donaldson to begin an MLB rehab assignment in Somerset on Tuesday, April 18. 

#RepBX | @BringerOfRain20 https://t.co/uya5UC9Wz8",33,143,10,46166.0,neutral
52,2023-04-16 23:28:02+00:00,"@TalkinYanks Why don’t you keep Peraza and trade Donaldson, why are you holding on to almost 40 year old who is past his prime and a thorn in the Yankees side.",0,0,0,25.0,neutral
53,2023-04-16 23:27:31+00:00,"@fuzzyfromyt Breaking: Cleveland guardians have traded Jose Ramirez and Shane Bieber to the New York Yankees in exchange for Josh Donaldson, Aaron, hicks, And the guardians gave the Yankees $1 million in cash",0,28,0,4983.0,neutral
54,2023-04-16 23:22:42+00:00,"@TalkinYanks ... doesn't make any sense, why are they messing with this kid ???

#OswaldPeraza deserves to be on #Yankees 26-man roster; he should have started the season in the Bronx with Volpe; anyway, Peraza should stay on team, over Hicks and or Donaldson !!!",0,6,0,418.0,neutral
55,2023-04-16 23:08:42+00:00,"Who gets the ""ax"" so to speak from the 26 man active roster when both Donaldson and Bader return? My guess is Calhoun and Peraza.",0,0,0,125.0,positive
56,2023-04-16 23:01:12+00:00,"@alwaysgetupmv @Yankees And the biggest need, offense, since 2018 Stanton addition - the only addition has been Josh f-ing Donaldson at 60mil. Cashman should go straight to hell @YankeesPR",1,2,0,171.0,negative
57,2023-04-16 22:50:12+00:00,"Yankees' Josh Donaldson to Begin Rehab Assignment | Sports Illustrated NY Yankees News, Analysis and More si.com/mlb/yankees/ne…",0,0,0,27.0,neutral
58,2023-04-16 22:05:31+00:00,"If the Yankees were willing to make JD more of a bench bat, they could send down Calhoun and give Peraza consistent playing time with Stanton out. I like Donaldson and I get WHY they won’t bench him, but I want Peraza at the big league level 😔.",4,112,1,7859.0,positive
59,2023-04-16 21:43:31+00:00,Donaldson the Yankees new DH ? @Ash_Lestrange,0,0,0,49.0,neutral
60,2023-04-16 21:37:29+00:00,"Yankees could’ve had Arenado for a bag of chips, but the clown known as Brian Cashman said “no” 

Now we’re stuck paying 37 year old Josh Donaldson $20+ million/season",0,0,0,550.0,negative
61,2023-04-16 21:36:09+00:00,@BronxBmbrz @Yankees log jam due to the donaldson garbage and we also have rizzo at first. then there is peraza. we would probably have to trade torres to play all of these kids too,0,0,0,156.0,positive
62,2023-04-16 21:10:09+00:00,@Yankees Everything is ok without Donaldson and Hicks. Cole is the beast 🔥🔥🔥,0,4,0,908.0,negative
63,2023-04-16 21:00:18+00:00,@BraveCockDawg @cathypro2 No worries.  That little fella Donaldson will be back to muck things up for the Yankees soon enough,0,2,0,10.0,positive
64,2023-04-16 20:27:00+00:00,"Injury prone star players + weak links (Hicks, Donaldson) is a recipe for disaster year in and year out #Yankees @YankeeSource",0,0,0,35.0,negative
65,2023-04-16 19:47:37+00:00,Gerrit Cole. Complete Game SHUTOUT. #Yankees #RepBX,0,1,0,18.0,neutral
66,2023-04-16 19:47:17+00:00,"@Yankees Yankees need to get rid of Stanton, Donaldson &amp; Hicks. They are just dead weight. Cannot count on them day-to-day. The sooner, the better!",0,0,0,12.0,negative
67,2023-04-16 19:34:54+00:00,Give me Complete Game Gerrit. #Yankees #RepBX https://t.co/8eOzlZJxrC,0,0,0,50.0,neutral
68,2023-04-16 19:34:22+00:00,There is no hope for this Yankees team this season if Hicks &amp; Donaldson are still on this roster after the trade deadline.....,0,0,0,287.0,negative
69,2023-04-16 19:23:03+00:00,"@GJoyce9 @AaronBoone What DJ provides is a tough out and higher % likelihood of a “Productive Out” as Stanton+Donaldson are High Risk (K/No Contact) vs High Reward (HR/ExtraBaseHit) #Yankees have struggled w/PRODUCTIVE Contact in each of Boone’s yrs as Mgr, due to roster construction.",0,0,0,22.0,negative
70,2023-04-16 19:19:53+00:00,"Roster problem for the #Yankees - Hicks, Calhoun, IKF &amp; Donaldson really have no business on the same roster. I can accept 1 of them perhaps, but 4?  They need Bader, Peraza (3B), and 1 of Dunham/Perriera/Dominguez (LF) to make this team more formidable. #RepBX",0,2,0,122.0,negative
71,2023-04-16 19:18:52+00:00,@GJoyce9 @AaronBoone When Stanton comes back we’ll see DJ hit behind him in the 5th spot. As his value in breaking up high swing+miss hitters like Stanton &amp; Donaldson will be valued more after this 3 or 4 week run in the middle of the #Yankees order.,0,0,0,14.0,positive
72,2023-04-16 19:10:33+00:00,I can’t wait to hear the yankees’ explanation for why josh donaldson is a better option at 3rd than dj.,0,0,0,36.0,positive
73,2023-04-16 19:03:50+00:00,"@FiresideYankees Wow, the Yankees are on fire with Franchy and DJ stepping up their game! Who needs Donaldson when you have a strong lineup like this? 🔥⚾️ #NYY See my bio bro",0,0,0,32.0,positive
74,2023-04-16 18:56:31+00:00,@NPC_Slayer_ @SimonettiSource The Yankees are not eating Donaldson’s money,0,0,0,20.0,neutral
75,2023-04-16 18:55:22+00:00,"@FiresideYankees Wow, the Yankees are on fire with Franchy and DJ stepping up their game! Who needs Donaldson when you have a strong lineup like this? 🔥⚾️ #NYY See my bio bro",0,0,0,6.0,positive
76,2023-04-16 18:42:05+00:00,This Gerrit Cole all the time please. #Yankees #RepBX,0,0,0,56.0,positive
77,2023-04-16 18:35:04+00:00,@SimonettiSource Between Donaldson and Hicks the Yankees would have to eat 35 mil in salary. That ain’t going to happen nor should it!,0,0,0,165.0,neutral
78,2023-04-16 18:31:25+00:00,"@TalkinYanks Donaldson and Hicks to Mars - again, this roster (and lack of a single World Series appearance since 2009) is exactly the reason more and more Yankees fans have been clamoring for a change at GM for a few years now...",0,2,0,228.0,negative
79,2023-04-16 18:27:21+00:00,"@rational_yankee Stanton is a car crash waiting to happen. And from spring training on, I think everyone knew it was just a matter of time before he wound up on IL. And the Yankees are stuck with him along with Hicks and Donaldson. But they’re getting paid, so is it a big deal to them?",0,0,0,110.0,negative
80,2023-04-16 18:24:22+00:00,"@FiresideYankees The Yankees are proving that teamwork makes the dream work! With players like Franchy and DJ stepping up, they don't need Donaldson to dominate. #NYY 🔥⚾️ Check my bio plz",0,0,0,30.0,positive
81,2023-04-16 18:22:05+00:00,@TalkinYanks The day Donaldson isn’t a Yankee anymore will be one of my favorite days man,0,2,0,64.0,positive
82,2023-04-16 18:13:28+00:00,"The Yankees traded this guy for Josh Donaldson,
But with TEMU, you won't be a bargain hunter.
Shop your heart out and earn cash reward,
Click here markweb.net/EmWpjW, and be on board. 🛍️💰
twitter.com/StoolBaseball/…",0,0,0,32.0,positive
83,2023-04-16 18:12:23+00:00,"@RiverAveBlues You can tell yankees are going to treat Peraza like garbage like did with andujar sending him back and forth to triple a when he should be up in majors now. Donaldson hicks, and falefa won’t go away with",0,2,0,49.0,positive
84,2023-04-16 18:10:26+00:00,"@LarryFinesHair @xMikeMcGrath @GarysheffieldJr I love Gio bro, I was devestated when we traded him… especially for Donaldson of all ppl who was just taking shots at our ace the year prior.",1,1,0,23.0,positive
85,2023-04-16 18:09:24+00:00,Get yourself somebody that loves you as much as the Yankees love Josh Donaldson,0,0,0,141.0,positive
86,2023-04-16 18:02:27+00:00,"@xiggy89x @BryanHoch I still think the Yankees, if they are to seriously contend for a World Series championship, they should seriously consider making serious inquiries into Donaldson’s teammate in Oakland.",0,1,0,34.0,positive
87,2023-04-16 17:59:58+00:00,@LarryFinesHair @xMikeMcGrath @GarysheffieldJr That’s fair. I loved Gio and never wanted Donaldson but the guy played great in the field last year… didn’t make up for him going to the plate without a bat and watching pitches right down the middle though. That was unbelievably aggravating.,1,1,0,20.0,positive
88,2023-04-16 17:59:08+00:00,"Donaldson? More like Don't-Trade-Son! The Yankees missed out on cash rewards by trading away a true MVP. Don't make the same mistake, download TEMU and start earning! clickinc.top/mXuMtz 💰🛍️
twitter.com/StoolBaseball/…",0,0,0,16.0,positive
89,2023-04-16 17:58:48+00:00,"@xiggy89x My 2-cents, the Yankees should seriously consider making a run at Donaldson teammate in Oakland.",0,0,0,25.0,negative
90,2023-04-16 17:55:28+00:00,"@MLBONFOX @martinonyc Yankees would never play Oswald peraza over Donaldson, they love old injury prone homerun or nothing slow not a threat on the base pads baseball players",0,2,0,374.0,positive
91,2023-04-16 17:53:54+00:00,"@LarryFinesHair @xMikeMcGrath @GarysheffieldJr Donaldson is a better defensive 3rd basemen than DJ, yes I am.",0,1,0,25.0,positive
92,2023-04-16 17:51:54+00:00,Peraza needs to be up permanently and playing every day. Instead the yankees would rather play washed up players like donaldson and hicks. Its a fucking joke how the yankees are run. This is not a serious ball club at all.,0,0,0,21.0,positive
93,2023-04-16 17:44:47+00:00,"#MINvsNYY Middle of the 1st Score Update:

Twins: 0
Yankees: 0

ICYMI: Yankees' Josh Donaldson to Begin Rehab Assignment
si.com/mlb/yankees/ne…",0,0,0,19.0,neutral
94,2023-04-16 17:43:36+00:00,"Yankees traded for Josh Donaldson? Ha! That's like trading a penny for a dollar! Speaking of dollars, have you checked out TEMU's cash rewards? Don't miss out! freelink.space/rzsET4
twitter.com/StoolBaseball/…",0,0,0,21.0,positive
95,2023-04-16 17:43:03+00:00,"From Donaldson's trade
Misery for Yankees fans
TEMU brings cash joy
Use my code &lt;105129559&gt; 
Shop and earn, it's win-win-y'all!
https://t.co/Hv3PjTsi4e",0,0,0,39.0,positive
96,2023-04-16 17:41:35+00:00,"#Yankees' Giancarlo Stanton won't feature today in the team's final matchup of a three-game series against #Twins. Donaldson's expected to come back sometime this week #MLB
mol.im/a/11978777",0,1,0,94.0,neutral
97,2023-04-16 17:39:32+00:00,"Donaldson's hurt, Stanton's out,
What will the Yankees do, no doubt?
But don't you fret or even frown,
TEMU can turn your mood around!
Cash rewards are up for grabs,
Click linkly.space/yQmIVT and fill your bags!
twitter.com/YESNetwork/sta…",0,0,0,91.0,positive
98,2023-04-16 17:39:29+00:00,"Q: How does Josh Donaldson prepare for his big comeback to the Yankees?
A: With our TEMU shopping app, he can earn cash rewards while shopping for his lucky batting gloves! Get the app now and join the fun. brry.org/sJun3A ⚾💰
twitter.com/snyyankees/sta…",0,0,0,16.0,positive
99,2023-04-16 17:38:51+00:00,".

Josh Donaldson is back on the Yankees, but have you heard about TEMU? Download the app using my code &lt;103896794&gt; and earn cash while shopping. It's a home run deal! #TEMU #Donaldson #Yankees
https://t.co/bU6dXgAFxq",0,0,0,15.0,neutral
100,2023-04-16 17:36:27+00:00,"Donaldson may be making bank like the Yankees, but with TEMU you can earn cash too! Download the app and use my code &lt;102002260&gt; for some extra dough. Who needs a multi-million dollar contract when you've got TEMU on your side?"" #TEMU #cashmoney",0,0,0,10.0,positive
101,2023-04-16 17:35:33+00:00,"Looks like the Yankees' IL is longer than Donaldson's home run streak. But hey, at least you can still score some cash with TEMU! Use code &lt;107175510&gt; and shop while they're healing up."" #TEMU #Donaldson",0,0,0,13.0,positive
102,2023-04-16 17:32:05+00:00,@N0TCN0N7 And Baty's is in Lefty Josh donaldson in a yankees uniform,0,0,0,30.0,neutral
103,2023-04-16 17:31:58+00:00,"@GJoyce9 Donaldson will be back to take Stanton’s spot and the lineup will be very similar, and with more position flexibility. And then it will be even better when Bader also is back. #Yankees Boone can also give Cordero DH time vs RHP.",0,1,0,90.0,positive
104,2023-04-16 17:30:25+00:00,"Yankees IL:

Giancarlo Stanton (hamstring)
Harrison Bader (oblique)
Josh Donaldson (hamstring)
Luis Severino (lat)
Frankie Montas (shoulder)
Carlos Rodon (forearm)
Tommy Kahnle(biceps)
Jonathan Loaisiga (elbow)
Lou Trivino (elbow)
Scott Effross (elbow)",1,8,5,2290.0,neutral
105,2023-04-16 17:24:32+00:00,@StealthJet24 @NYStinkees @BryanHoch Not to mention Hicks and Donaldson as well. It’s amazing how the Yankees are as good always with all of these things happening in a loop.,0,0,0,62.0,positive
106,2023-04-16 17:21:16+00:00,"Giancarlo Stanton has been placed on the 10-day IL

The Yankees called up Oswald Peraza, who will not be in the starting lineup tonight.

Boone said that Peraza will be sent back down when Josh Donaldson comes back from his injury.",0,4,0,418.0,negative
107,2023-04-16 17:14:38+00:00,"Yet the #Yankees keep bullshitting with Hicks, Donaldson and IKF.",0,0,0,64.0,neutral
108,2023-04-16 17:09:57+00:00,keeping donaldson over peraza is infuriating,0,0,0,29.0,negative
109,2023-04-16 17:03:49+00:00,@TheKingSource @Yankees This seems like a short call up with Donaldson and Bader due back real soon.  I’ll bet Boone gives middle infield the day off over the next couple.,0,0,0,32.0,positive
110,2023-04-16 16:56:19+00:00,@CrankyYankeeFan @NYsportssouth @GarysheffieldJr Agreed. And everyone so easily forgets that Donaldson was actually a good hitter every single year of his career prior to becoming a Yankee. That trade didn’t go as planned on the Donaldson front. Hard to blame cash for that in my opinion.,0,1,0,21.0,positive
111,2023-04-16 16:55:13+00:00,@garddogiselite @RyanGarciaESM Boone said Donaldson should be activated Wednesday.  Yanks are off tomorrow,0,1,0,107.0,neutral
112,2023-04-16 16:55:09+00:00,"Chaparro, Peraza and Durham could be options with Stanton out but the #Yankees will rot them out down there in AAA, while Hicks, IKF and Donaldson are on the team.

Compliance and Mediocrity as its finest.

That's why we are on a drought because this motherfucker Brian Cashman.",0,2,0,74.0,negative
113,2023-04-16 16:53:11+00:00,@RyanGarciaESM He's a placeholder for Donaldson,0,1,0,39.0,neutral
114,2023-04-16 16:51:29+00:00,"@Ashley_Dyane There's other players? Hicks, Donaldson, IKF, Calhoun?",0,0,0,15.0,neutral
115,2023-04-16 16:45:09+00:00,@Bri_Nicole_28 “He’s not Josh Donaldson” yeah he’s better,0,1,0,132.0,positive
116,2023-04-16 16:32:25+00:00,"IKF
Donaldson
Hicks

The hole trinity of mediocrity launched by Brian McGuire Cashman. #Yankees

HM: Calhoun.",0,0,0,25.0,positive
117,2023-04-16 16:28:26+00:00,"I still can't wrap my mind to the fact that a star player like Carlos Correa that desperately wanted to play for the #Yankees Cashman and the front office still passed on him because of ""Money being tied up and Josh Donaldson"" 😂😂😂",4,14,0,1494.0,positive
118,2023-04-16 16:24:41+00:00,"This Stanton injury bails the Yanks out of having to part with either IKF or Hicks when Donaldson and Bader return.   Now they can simply demote Calhoun and Peraza, and they can keep their beloved pair of Hicks and IKF. #Yankees",1,29,0,1094.0,positive
119,2023-04-16 16:23:40+00:00,Peraza fans shouldn't be too excited about his call up. His only chance to be in the lineup is Tuesday and he'll be sent back down on Wednesday when Donaldson returns. #Yankees,0,0,0,31.0,neutral
120,2023-04-16 16:21:11+00:00,"@Rush2112GAN @UncleGusNyc @emarin671 @Yankees @NickTurturro1 @titletownusa73 @JosephZampano @mikef3825 @JJFarrell451 @StephenMackey18 @AdeleSellsNJ Hal is concerned with just filling seats and making playoffs. He allowed Cashman to blame the fans in the offseason after the GM made some of the worst moves last year since taking over. He saddled us with Donaldson, IKF, and Montas..🤮",0,2,0,30.0,negative
121,2023-04-16 16:18:47+00:00,@rational_yankee It means Peraza goes down tomorrow when Donaldson is back,0,1,0,54.0,neutral
122,2023-04-16 16:17:16+00:00,"@DeversEnjoyer Imagine what the Yankees could be rn if Cashman was good at allocating money. $70 million plus of their payroll is being used to pay Giancarlo, Donaldson and Hicks.",0,0,0,214.0,positive
123,2023-04-16 16:16:57+00:00,"This Yankee Roster is INCREDIBLY EFFFFFT UP. 

Stanton on IL. Stanton cannot DH now without getting hurt? Peraza now called up. Ain gonna play.

Hicks and Donaldson should have NEVER COME NORTH.

Cashman needs 'chips' to acquire BLATANT 'needs.' Torres IS a 'chip.'",0,0,0,27.0,positive
124,2023-04-16 16:14:37+00:00,"@BrendanKutyNJ Why can’t the Yankees just DFA Donaldson then? Then you have an infield of 

3B: DJ
SS: Volpe
2B: Torres/Peraza
1B: Rizzo.

DFA’ing Donaldson solves a lot of problems with this team. Peraza is a stud. He deserves a roster spot over Hicks and Donaldson.",0,1,0,49.0,negative
125,2023-04-16 16:11:21+00:00,"The Stanton Injury hits hard, hate the disservice to Peraza as well.

DFA Donaldson",0,0,0,28.0,negative
126,2023-04-16 16:07:35+00:00,"That is the sad part of the story isn't it. The Yankees demote the better player in the hopes that Donaldson will hit lightning in a bottle. If your goal is to win, your best players should be on the field, period, end of sentence.
@NyynewsTV",0,1,0,34.0,positive
127,2023-04-16 16:04:58+00:00,"Boone said Peraza won't factor into the mix at 3B while he's up. Added that Donaldson will be the starting 3B when he returns, though the Yankees will ease him back into regular playing time w/ possible DH days and off days and w/ DJLM getting time at 3B.",16,163,35,45322.0,positive
128,2023-04-16 16:03:50+00:00,"Donaldson got a hammy injury he's back in 10 days 

Stanton got the same injury and will miss 3-4 weeks #Yankees 

A cursed organization",0,0,0,26.0,negative
129,2023-04-16 16:03:38+00:00,"With Donaldson due back later this week, don't expect Oswald Peraza to be up here long. #Yankees",7,65,13,15108.0,neutral
130,2023-04-16 16:02:01+00:00,All #Yankees know that Stanton to the IL will happen every season we just never know when it will happen and here it is. I don't get bringing up Peraza. They have plenty of infielders and Donaldson will be back on Wed. 🤷🏻‍♀️,0,0,0,36.0,neutral
131,2023-04-16 16:01:56+00:00,"@SimonettiSource Let’s be honest, Cashman isn’t all that and Boone is a robot.  Therefore they treat hicks golden and Donaldson as a god when they both suck",0,1,0,77.0,positive
