,date,renderedContent,retweetCount,likeCount,quoteCount,viewCount,Sentiment Score
10,2023-04-17 21:54:02+00:00,@Yankeeslibero7 @Yankees @Volpe_Anthony @TheJudge44 @NyynewsTV probably picking his nose,0,0,0,17.0,neutral
11,2023-04-17 21:46:50+00:00,@JoeGiamp @Yankees @Volpe_Anthony @TheJudge44 @NyynewsTV Nice....where was the 2b on that play?,0,0,0,35.0,positive
12,2023-04-17 21:13:21+00:00,ANTHONY VOLPE - New York Yankees 1st Bowman - ***Pick &amp; Choose***  #ad #thehobby  ebay.com/itm/ANTHONY-VO…,0,0,0,47.0,neutral
13,2023-04-17 21:00:55+00:00,@WFAN660 It’s just to counteract the juice and box office Yankees are getting from Volpe.,0,0,0,64.0,neutral
14,2023-04-17 21:00:09+00:00,@_notstamos I think the Yankees would do it for Volpe and Dominguez but not Cole. They’d throw in a couple more prospects instead which I honestly would be very happy with as an Angels fan,0,0,0,40.0,positive
15,2023-04-17 20:46:08+00:00,"Imagine this lineup and how perfect it is for lefty righty - 

2B - Volpe - R
1B - Rizzo - L
RF - Judge - R
CF - Jones - L
LF - Dominguez - S
C - Wells - L
DH - LeMahieu/Stanton
SS - Peraza - R
3B - Sweeney - L

#Yankees",0,1,0,83.0,positive
16,2023-04-17 20:30:19+00:00,fucked around and made a City Connect for the Yankees. i fuck with it but its also made poorly. lmk what u think https://t.co/jXDQjcWeug,0,13,0,3033.0,negative
17,2023-04-17 20:20:45+00:00,"@Srechter7 Yeah. I’d rather see Cabrera fail than keep running Hicks out there. I’d rather see Volpe struggle than IKF out there.

I’m not saying it’s wrong to want to play the kids. But I think some people assumed it would solve a bunch of our problems. That’s not how it works.",0,1,0,107.0,negative
18,2023-04-17 20:20:09+00:00,@MLBONFOX we need a Yankees one,0,3,0,157.0,neutral
19,2023-04-17 20:12:12+00:00,@EvanBoller go look at any post by mlb giving yankees praise,0,0,0,178.0,positive
20,2023-04-17 20:11:08+00:00,"most hated franchises:

MLB: Yankees (undebateable)
NFL: Cowboys/Eagles
NBA: Lakers

agree or disagree?",0,32,0,4458.0,negative
21,2023-04-17 19:34:28+00:00,Anthony Volpe ****PICK YOUR CARD**** - New York Yankees  #sportscards #ad  ebay.com/itm/Anthony-Vo…,0,0,0,38.0,neutral
22,2023-04-17 19:11:33+00:00,@jamesleather18 @yankstakepolice @fuzzyfromyt Yankee stadium is a pitcher friendly park. Learn ball,0,0,0,56.0,positive
23,2023-04-17 18:55:52+00:00,2023 Topps Now BLUE Parallel Baseball #22 Anthony Volpe Rookie Card Yankees /49  #ad #baseballcards  ebay.com/itm/2023-Topps…,0,0,0,58.0,neutral
24,2023-04-17 18:23:20+00:00,"MLB Predictions (2023)

AL MVP: Aaron Judge 
AL Cy Young: Jacob deGrom
AL ROTY: Anthony Volpe

NL MVP: Pete Alonso  
NL Cy Young: Zack Wheeler
NL ROTY: Kodai Senga

World Series Predictions: Phillies in six over the Yankees",0,2,0,501.0,neutral
25,2023-04-17 18:22:59+00:00,ANTHONY VOLPE 2020 BOWMAN DRAFT (Topps) 1ST GRADED 10 MLB ROOKIE CARD RC YANKEES  #ad #baseballcards  ebay.com/itm/ANTHONY-VO…,0,0,0,53.0,neutral
26,2023-04-17 18:16:39+00:00,PSA 10 ANTHONY VOLPE 1st 2020 Bowman Chrome Yankees Rookie Card RC GEM MINT  #sportscards #ad  ebay.com/itm/PSA-10-ANT…,0,0,0,48.0,neutral
27,2023-04-17 18:08:37+00:00,"@rational_yankee This is exactly why the Yankees did not trade Gleyber in the offseason. I'm ok with one starting because any of them would be better than IKF, but having both Volpe and Peraza just makes it sound as if fans want our lineup to be even more inconsistent.",1,2,0,119.0,positive
28,2023-04-17 18:04:58+00:00,"Yankees fans have been huge on the “Play the Kids” movement. But as we’re finding out, it only works if the kids can produce. 

Cabrera and Schmidt have been terrible. Volpe is getting better, but still raw.

Teams don’t automatically get better by “playing the kids.”",0,5,0,1449.0,positive
29,2023-04-17 17:58:20+00:00,When a student comes back from break with this for you 😭 let’s go Yankees!!!! Ps we live in California! #judge #volpe #yankees https://t.co/x9SrXKnqR7,0,0,0,35.0,negative
30,2023-04-17 17:45:43+00:00,"Started a franchise with the Angels on MLB The Show and imagined a world where the Halos knew for sure Shohei Ohtani wouldn't sign an extension and traded him preseason. 

Dealt Ohtani and David Fletcher to the Yankees for ...

Gerrit Cole, Anthony Volpe, and Jasson Dominguez.",0,1,0,1215.0,positive
31,2023-04-17 17:43:22+00:00,"📣 New Podcast! ""Five New York teams are in the playoffs, Tim Leonard defends Anthony Volpe,"" on @Spreaker #anthonyvolpe #devils #fromthepressbox #islanders #knicks #mets #nets #rangers #robleonard #timleonard #whpc #yankees spreaker.com/user/whpc/ftp-…",0,0,0,110.0,negative
32,2023-04-17 17:38:33+00:00,"Yankees start with Anthony Volpe’s first HR, finish with brutal loss fueled by Carlos Correa dlvr.it/SmdPBJ",0,0,0,32.0,negative
33,2023-04-17 17:35:24+00:00,ANTHONY VOLPE 2020 BOWMAN PROSPECTS Topps 1ST GRADED 10 MLB ROOKIE CARD YANKEES  #ad #thehobby  ebay.com/itm/ANTHONY-VO…,0,0,0,54.0,positive
34,2023-04-17 17:30:59+00:00,"I'd be perfectly happy with an infield of Rizzo, Gleyber, Peraza, and Volpe. LeMahieu can split time between 3B and DH until Stanton returns. The Yankees should just eat the rest of Donaldson's contract and DFA him.",2,7,0,622.0,positive
35,2023-04-17 17:12:24+00:00,@JoelCanfield @Jared_Tims No doubt. Yankees and Twins also do that with Volpe/ Julien.,0,1,0,49.0,positive
36,2023-04-17 16:47:44+00:00,"@AceofYankees @DeversDeepState @NY_EvilEmpire @ChinaJoeFlynn Yep, the depth chart for ss if the guy in front of them gets hurt rn is probably 

Volpe
Peraza
Cabrera
IKF
Torres",0,2,0,143.0,negative
37,2023-04-17 16:36:55+00:00,@Yankees @FDSportsbook Volpe being in most of these got me like https://t.co/pYB6L1X8Da,0,17,0,458.0,positive
38,2023-04-17 16:35:12+00:00,This kid Volpe on the Yankees is gonna be one of the best,0,0,0,59.0,positive
39,2023-04-17 16:14:38+00:00,Cole and German save the day(s) in what could've been an ugly homestand against the Twins. Listen here for the Wrap-up: podcasts.apple.com/us/podcast/135… #yankees #newyorkyankees #yankee #stanton #boone #MLB #BaseBall #Twins #MinnesotaTwins #Rizzo #Volpe #podcast #podcasts #Bronx #nyy,1,1,0,72.0,neutral
40,2023-04-17 16:10:05+00:00,"They’ll win 90-95 games and lose in the ALCS. Cole is gonna win Cy Young, I predict 2-3 more rough weeks for Volpe and then he will turn it on in route to ROY, injuries will be what holds this team back.",0,16,0,2790.0,positive
41,2023-04-17 16:01:48+00:00,@NY_EvilEmpire @YankeeWRLD @ChinaJoeFlynn Who are the Yankees throwing out at short if volpe torres and ikf are all injured,0,0,0,200.0,negative
42,2023-04-17 15:51:39+00:00,ANTHONY VOLPE 2022 BOWMAN DRAFT Topps 1ST GRADED 10 MLB ROOKIE CARD NY YANKEES  #ad #sportscards  ebay.com/itm/ANTHONY-VO…,0,0,0,46.0,neutral
43,2023-04-17 15:36:42+00:00,@JimmyRandazzo Brilliant move! The Yankees are always ahead of the game. Can't wait to see what Peraza and Volpe will bring to the team. #YankeesNation Check my pin tweet bro,0,0,0,25.0,positive
44,2023-04-17 15:31:11+00:00,@SauberAvi @DidiG18 As much as Didi was loved as a Yankee they are staying with Volpe at SS,0,0,0,19.0,positive
45,2023-04-17 15:26:44+00:00,"@davidrifkin At this point, I don’t know what we would want in return for Gleyber to improve the Yankees minus Gleyber.  And how good do we expect Volpe and peraza to be compared to Gleyber?",0,1,0,24.0,positive
46,2023-04-17 15:24:38+00:00,"#Yankees pleased w recent quality of Volpe’s ABs. For me, right now, if you make the-not overly realistic assumption-that all else holds steady, the swing guys are Cabrera &amp; Bader. If Cabrera is SSS 111 WRC+ guy from ‘22, terrific. If he’s the SSS 46 WRC+ guy of ‘23, yikes",0,0,0,114.0,positive
47,2023-04-17 15:19:43+00:00,ANTHONY VOLPE 2020 BOWMAN PROSPECTS Topps 1ST GRADED 10 MLB ROOKIE CARD YANKEES  #ad #thehobby  ebay.com/itm/ANTHONY-VO…,0,0,0,45.0,positive
48,2023-04-17 15:18:15+00:00,2023 Topps Now ANTHONY VOLPE 1st MLB Hit RC #22 GOLD 1/1 New York Yankees  #ad #thehobby  ebay.com/itm/2023-Topps…,0,0,0,49.0,neutral
49,2023-04-17 15:13:21+00:00,"The following #Yankees prospects have made their MLB debut in 2023 so far:
Yankees 

Anthony Volpe 
Jhony Brito 

#Nationals

Hobie Harris

#RaysUp 

Braden Bristo 

Congratulations to you all
@Volpe_Anthony @Hobie_10 @Bbristo5",0,5,0,174.0,positive
50,2023-04-17 15:10:53+00:00,ANTHONY VOLPE 2019 Rookie Leaf Exclusive Edition Autograph AUTO RC NY Yankees  #ad #tradingcards  ebay.com/itm/ANTHONY-VO…,0,0,0,49.0,positive
51,2023-04-17 15:01:49+00:00,"@BrandonTierney @TikiBarber @TikiAndTierney Brandon, love u guys. But, wasn't it a caller who called in with the volpe call.   Ur not giving credit to the caller, y should the yankees give u credit",0,0,0,13.0,negative
52,2023-04-17 14:57:16+00:00,"@YankeesSlut @HalcheckbookRBW @gabagoolios @mike_daddino The Yankees don’t have that much lack of offense, Gleyber has been amazing, DJ is just consistent when he’s healthy, Stanton is good but probably always gets hurt💀😭, and Judge is the king of NY and you can’t beat the rizz😏",0,0,0,99.0,negative
53,2023-04-17 14:55:02+00:00,@TikiBarber stick to football.. u think volpe cares where he bats in lineup..dj is our leadoff hitter period..smh I dnt even know how u have a show #yankees #nyyankees,0,0,0,26.0,positive
54,2023-04-17 14:44:29+00:00,"In a very plausible alternate timeline, the Yankees sign Carlos Correa last spring and then trade Anthony Volpe for Pablo López at the deadline. 

Instead, Correa and López are Twins long-term. 

Incredible.",3,77,0,6272.0,neutral
55,2023-04-17 14:14:28+00:00,Anthony Volpe Signed 2020 Topps Heritage card Yankees Full Name Auto - JSA CERT  #sportscards #ad  ebay.com/itm/Anthony-Vo…,0,0,0,44.0,neutral
56,2023-04-17 14:14:19+00:00,"The Yankees lineup should be. 
1.volpe
2. DJ
3.Rizzo
4.Judge
5.Torres
6.Cabrera 
7.Franchy
8.peraza
9.Trevino 
@Yankees since when did the best power hitter on the team start hitting 2nd in lineups? You ever see A-Rod, Ortiz, Frank Thomas, Barry bonds, pujols hit second? This is…",0,0,0,302.0,positive
57,2023-04-17 14:10:15+00:00,"Slow Awards (Best Base Runners)

AL
1 - Jorge Mateo, #Orioles (NEW)
2 - Cedric Mullins, #Orioles (-)
3 - Anthony Volpe, #Yankees (NEW)

NL
1 - Ronald Acuña Jr., #Braves (NEW)
2 - Starling Marte, #Mets (+1)
3 - Corbin Carroll, #Diamondbacks (-2) twitter.com/LAR_Baseball/s…",0,1,0,310.0,positive
58,2023-04-17 13:46:39+00:00,@marioagomez_1 but i don’t wanna day off i wanna watch the yankees 😔,0,2,0,79.0,positive
59,2023-04-17 13:37:54+00:00,"@ChesterLemon1 totally fair but keep in mind, Volpe often times starts out slow -- we had predicted by May he would looking like his normal self and starting to hit well. He made some great contact yesterday and got unlucky, he's gonna be a stud, just wait",0,4,0,630.0,positive
60,2023-04-17 13:27:53+00:00,Jim Monaghan sat down for a chat with baseball historian/author Lee Lowenstein about Lee's new book about baseball's scouts and the work they do to find and develop players like Yankees rookie Anthony Volpe. wdhafm.com/2023/04/17/bas…,1,0,0,125.0,positive
61,2023-04-17 13:26:07+00:00,"The Peraza situation is starting to feel more and more like a Yankees botch job. I do believe he is (or at least was) a part of their plan and they went into the off season hoping they could unjam the IF logjam. However, after Volpe’s spring, there was no way to keep him down…",0,0,0,631.0,positive
62,2023-04-17 12:41:20+00:00,The New York Yankees would fine themselves winning yesterday and spitting the series against the Twins where Anthony Volpe is doing some impressive things on the young season Gerrit Cole went the distance stamping down 10K’s on the day Gleyber Torres in other notes Angels up next https://t.co/s3IDCsP9h3,0,1,0,125.0,positive
63,2023-04-17 12:30:01+00:00,"Cordero, Volpe &amp; all other biggest talking points/surprises, latest injury &amp; roster madness, recap of last 2 weeks, Q&amp;A with fans...

I yap about it all &amp; more on the latest YY!!

Listen on YouTube, Apple, Spotify &amp; Soundcloud!🔥🤙 #Yankees #podcast 

👇
youtube.com/watch?v=_u_rff…",4,10,1,1067.0,negative
64,2023-04-17 12:01:04+00:00,2022 Topps Anthony Volpe Pro Debut Rookie Auto #PD-77 Yankees RC  #thehobby #ad  ebay.com/itm/2022-Topps…,0,0,0,56.0,neutral
65,2023-04-17 11:42:17+00:00,The key to Yankee success isn’t Stanton hitting occasional bombs. It’s hitting as a team.  Volpe leading off wreaking havoc on the bases &amp; DJ driving in runs in the middle of the order.,0,1,0,37.0,negative
66,2023-04-17 10:55:15+00:00,Yankees Weird Week; Volpe Gets 1st Homerun youtube.com/live/As4nFBJIL… via @YouTubeJust in case you need something to do on n this off day.,0,2,0,132.0,negative
67,2023-04-17 10:19:07+00:00,"Yankees' Anthony Volpe makes history not seen in 64 years
 #NewYorkYankees
tinyurl.com/22dmhn5w",0,1,0,29.0,neutral
68,2023-04-17 10:08:32+00:00,2020 Bowman Chrome Anthony Volpe Auto Yankees No. BCP-139 1st Bowman PSA Auto 7  #sportscards #sponsored  ebay.com/itm/2020-Bowma…,0,0,0,38.0,neutral
69,2023-04-17 09:55:24+00:00,2021 BOWMAN ANTHONY VOLPE GREEN CHROME REFRACTOR PSA 10 POP 2 ROOKIE NY YANKEES  #ad #thehobby  ebay.com/itm/2021-BOWMA…,0,0,0,48.0,neutral
70,2023-04-17 09:20:56+00:00,ANTHONY VOLPE 2019 Rookie Leaf Exclusive Edition Autograph AUTO RC NY Yankees  #ad #thehobby  ebay.com/itm/ANTHONY-VO…,0,0,0,36.0,positive
71,2023-04-17 09:10:05+00:00,"""Get ready to hit a home run with the Anthony Volpe 11 New York Yankees T-shirt! ⚾️ Show your support for the team and their rising star in style. Order now and add this must-have item to your collection. #NewYorkYankees #AnthonyVolpe #RisingStar #Te...
alishirts.com/product/anthon…",0,0,0,57.0,positive
72,2023-04-17 09:09:13+00:00,"Homegrown: Anthony Volpe, the next great Yankees hope, is uniquely prepared for the pressures of New York e-sportsbuzz.com/homegrown-anth…",0,1,0,30.0,positive
73,2023-04-17 08:35:59+00:00,ANTHONY VOLPE 2022 Bowman Chrome Draft Aqua Lava Refractor # /199 BDC-68 Yankees  #whodoyoucollect #ad  ebay.com/itm/ANTHONY-VO…,0,0,0,33.0,neutral
74,2023-04-17 08:10:30+00:00,"Anthony Volpe 11 New York Yankees T-shirt
alishirts.com/product/anthon…",0,0,0,19.0,neutral
75,2023-04-17 08:10:24+00:00,"""Get ready to hit a home run with the Anthony Volpe 11 New York Yankees T-shirt! ⚾️ Show your support for the team and their rising star in style. Order now and add this must-have item to your collection. #NewYorkYankees #AnthonyVolpe #RisingStar #Te...
alishirts.com/product/anthon…",0,0,0,40.0,positive
76,2023-04-17 08:10:21+00:00,"Anthony Volpe New York Yankees T-shirt
alishirts.com/product/anthon…",0,0,0,18.0,neutral
77,2023-04-17 08:09:44+00:00,2020 BOWMAN ANTHONY VOLPE ROOKIE BASEBALL CARD NEW YORK YANKEES SS  #whodoyoucollect #ad  ebay.com/itm/2020-BOWMA…,0,0,0,26.0,neutral
78,2023-04-17 07:34:27+00:00,"@cmbyrdalot @Yankees Stanton gets injured and they call up peraza until Donaldson back on Wednesday lol. Calhoun, hicks, Donaldson, and IKF aren’t helping us win. Peraza, volpe, and Oswaldo make our team look 100x better lol but we rather rely on washed up guys who strike out every at bat",0,0,0,30.0,positive
79,2023-04-17 07:10:15+00:00,"Anthony Volpe 11 New York Yankees T-shirt
alishirts.com/product/anthon…",0,0,0,25.0,neutral
80,2023-04-17 07:10:14+00:00,"""Get ready to hit a home run with the Anthony Volpe 11 New York Yankees T-shirt! ⚾️ Show your support for the team and their rising star in style. Order now and add this must-have item to your collection. #NewYorkYankees #AnthonyVolpe #RisingStar #Te...
alishirts.com/product/anthon…",0,0,0,40.0,positive
81,2023-04-17 07:09:26+00:00,"Anthony Volpe New York Yankees T-shirt
alishirts.com/product/anthon…",0,0,0,26.0,neutral
82,2023-04-17 07:09:25+00:00,"""Support the New York Yankees in style with the Anthony Volpe T-shirt! ⚾️ Show your love for the team and their rising star. Order now and add this must-have item to your collection. #NewYorkYankees #AnthonyVolpe #RisingStar #TeamSpirit #BaseballStyl...
alishirts.com/product/anthon…",0,0,0,44.0,positive
83,2023-04-17 07:04:33+00:00,2022 BOWMAN STERLING ANTHONY VOLPE YANKEES MAGENTA REFRACTOR #25/75 MINT  #baseballcards #ad  ebay.com/itm/2022-BOWMA…,0,0,0,21.0,neutral
84,2023-04-17 06:41:07+00:00,ANTHONY VOLPE AUTO 2020 Bowman Sterling Prospect Autograph Yankees RC FLAWED  #sponsored #thehobby  ebay.com/itm/ANTHONY-VO…,0,0,0,30.0,negative
85,2023-04-17 06:36:24+00:00,For the idiots calling Anthony volpe a bust let me tell you this in troy tulowitzkis first full season in 2007 he batter .185 In his first 18 games then he found his swing volpe is getting used to mlb pitching be fucking patient people,1,28,0,1950.0,neutral
86,2023-04-17 06:27:04+00:00,2023 MLB TOPPS NOW Card #2 ANTHONY VOLPE DEBUT RC YANKEES PRESALE FIRST RC  #whodoyoucollect #ad  ebay.com/itm/2023-MLB-T…,0,0,0,54.0,neutral
87,2023-04-17 06:00:58+00:00,Anthony Volpe Card Refractor Top Yankee ROOKIE Prospect Road Jersey - Mint NM  #ad #sportscards  ebay.com/itm/Anthony-Vo…,0,0,0,33.0,positive
88,2023-04-17 05:40:31+00:00,ANTHONY VOLPE 2020 Bowman Chrome 1st Mega PINK Refractor /199 Yankees  #ad #tradingcards  ebay.com/itm/ANTHONY-VO…,0,0,0,28.0,neutral
89,2023-04-17 04:44:15+00:00,"@HoodieFrazier The @yankees just won’t let go of these older players. If they want to keep them, fine. But starting is a no. Hicks, JD &amp; IKF should be backup players. Cabrera, Peraza, Volpe and Cordero should be on the field. Once Bader comes back, one of the old guys needs to go.",0,1,0,31.0,positive
90,2023-04-17 04:28:16+00:00,2020 Anthony Volpe Bowman Chrome Refractor Rookie Card Yankees RC BD-178  #thehobby #ad  ebay.com/itm/2020-Antho…,0,0,0,40.0,neutral
91,2023-04-17 04:23:11+00:00,2-for-26 (.077) with 12 strikeouts thus far with Somerset.  Ultimately think he’ll be fine in a few weeks (you may forget Volpe had a really rough first month or so in 2A) but to *still* be asking if the Yankees should be calling him up to the big leagues?  Stop this.  Stop.,1,5,0,1586.0,negative
92,2023-04-17 03:54:23+00:00,"🚨EPISODE 178🚨

-Cordero, Volpe, all other biggest talking points/surprises from last 2 weeks

-Latest injury &amp; roster madness, Stanton MRI

-Recap of games from last 2 weeks

-Q&amp;A

Listen on YouTube, Apple, Spotify &amp; Soundcloud!🔥 #Yankees #podcast

👇
youtube.com/watch?v=_u_rff…",8,16,1,1474.0,negative
93,2023-04-17 03:17:42+00:00,Check out ANTHONY VOLPE 2022 Bowman Heritage Chrome Prospect BHCP-3 YANKEES *read ebay.com/itm/3642201655… #eBay via @eBay,0,0,0,115.0,positive
94,2023-04-17 03:06:47+00:00,@MinkahsGoat yankee legend?,0,0,0,66.0,neutral
95,2023-04-17 03:04:44+00:00,Next man up @Yankees #RepBX,0,0,0,35.0,neutral
96,2023-04-17 03:04:37+00:00,Anthony Volpe launched his first home run in the MLB #yankees,0,0,0,37.0,positive
97,2023-04-17 03:01:48+00:00,ladies and gentlemen. i introduce to you: the Yankees theme team. https://t.co/TXERipex36,0,8,0,2053.0,neutral
98,2023-04-17 02:55:19+00:00,When do the Yankees get City Connect Uni’s @nikestore @MLB #RepBX,0,0,0,71.0,neutral
99,2023-04-17 02:55:01+00:00,My new @Volpe_Anthony #Yankees jersey yeaaaaaa!! https://t.co/Acru0IMDjv,0,0,0,42.0,neutral
100,2023-04-17 02:11:33+00:00,"@DMGibson6 @Yankees Think of all the extra runs he’s scored us with Judge, Rizzy, and Stanton launches though. I like volpe 9, DJ lead because if volpe gets on, half the time he’s stealing second it’s going to turn into a triple because DJ knocked another base hit",0,0,0,36.0,negative
101,2023-04-17 02:01:31+00:00,IN 2023 IF THE YANKEES WIN NUMBER 28 IT'S A RING FOR 21 VOLPE,0,0,0,16.0,positive
102,2023-04-17 01:58:03+00:00,"I’ve decided to do another giveaway this week!  I will be giving away the hottest young player in years to arrive in the Bronx Anthony Volpe!  It’s his Bowman 1st RC.  You must follow both myself and @AriBlach, like and retweet this post to be eligible!  LFG! #RepBX https://t.co/eOHHYIYxpH",169,171,5,13000.0,positive
103,2023-04-17 01:37:49+00:00,2022 Leaf Anthony Volpe Promo Signed Rookie Card PSA DNA Autograph RC Yankees  #ad #baseballcards  ebay.com/itm/2022-Leaf-…,0,0,0,56.0,neutral
104,2023-04-17 00:41:12+00:00,Anthony Volpe continues to impress. the kid has been wreaking havoc on the bases. 7 stolen bases the Yankees needed to start stealing bases. because we rely on our power too much. a different element to our offense.,0,1,0,87.0,negative
105,2023-04-17 00:28:24+00:00,"@NYYShitPoster Really? Judge, Volpe, Jeter, Bernie, Rivera, Cole DJLM, Rizzo, so many many more. The Yankees make stars all the time. You’re always going to be disappointed when you expect perfection",0,0,0,34.0,positive
106,2023-04-17 00:25:35+00:00,MLB The Show 23 | MTO Volpe's 1st hit as a Yankee youtube.com/shorts/OGsFzXn… via @YouTube,0,0,0,48.0,neutral
107,2023-04-17 00:21:18+00:00,"Yankees fans should be excited that despite all the injuries, Volpe starting slow and Bubbles still being the manger the Yankees are 10-6. I hate all the injuries but let’s keeping rolling and see where this team is at the ASB.",1,30,0,1293.0,negative
108,2023-04-17 00:20:14+00:00,"@FourSavages Why? Why would Cashman give 6 million to IKF and clog up a roster spot when Yankees have Peraza, Volpe, and Cabrera?
@Yankees",0,0,0,79.0,neutral
109,2023-04-17 00:10:18+00:00,ANTHONY VOLPE  2021 Bowman Chrome  #BCP-85  BLUE MOJO REFRACTOR  105/150 Yankees  #thehobby #ad  ebay.com/itm/ANTHONY-VO…,0,0,0,46.0,neutral
110,2023-04-17 00:08:20+00:00,@JlmFace @Yankees For Gleyber and Volpe/Perzaza,0,0,0,16.0,neutral
111,2023-04-17 00:04:44+00:00,2022 Bowman Draft Chrome Sapphire Anthony Volpe - New York Yankees - c-148 #mbb 6986: Follow and reply with #mbb to claim and purchase! @midwestboxbreak @isocommerce https://t.co/zNh8V9cNDz,1,0,0,244.0,neutral
112,2023-04-16 23:57:40+00:00,Bregman slumping all year until he plays the Yankees is so inevitable,0,0,0,84.0,positive
113,2023-04-16 23:46:27+00:00,@tuvestan @gvcw147 @DylanDeNick2 @TalkinBaseball_ @dohyoungpark Its not Volpe’s fault the Yankees didn’t want to call up one of their top prospects at a position they wanted to fill,0,0,0,39.0,positive
114,2023-04-16 23:45:48+00:00,I can’t believe ARod was ever a Yankee. He’s turned into such a Yankee hater. Get this guy out of here. Michael Kay asked him what he thought of Anthony Volpe and ARod said “The jury is still out.” 🙄,1,4,0,296.0,negative
115,2023-04-16 23:43:42+00:00,Listen A-Rod  Volpe gonna be a star just like the captin was... give him the year to prove to the Yankee faithful.. #excuses4theweak #BelieveinVolpe #Kayrodcast,0,0,0,51.0,positive
116,2023-04-16 23:27:31+00:00,@YankeePlug seeing that video of harper saying how he never even got a call from the yankees makes me naseous everytime,0,0,0,25.0,neutral
117,2023-04-16 23:22:42+00:00,"@TalkinYanks ... doesn't make any sense, why are they messing with this kid ???

#OswaldPeraza deserves to be on #Yankees 26-man roster; he should have started the season in the Bronx with Volpe; anyway, Peraza should stay on team, over Hicks and or Donaldson !!!",0,6,0,418.0,neutral
118,2023-04-16 23:21:18+00:00,ANTHONY VOLPE 2022 Bowman Draft Chrome REFRACTOR PSA 10 BDC68 Yankees *POP 8*  #ad #whodoyoucollect  ebay.com/itm/ANTHONY-VO…,0,0,0,79.0,neutral
119,2023-04-16 23:04:51+00:00,"@BobbyMilone29 Love it…DJL in the heart a really good feeling…wish Benny was here too 🤷‍♂️More contact! Keep Volpe and Waldo in there “every day”…we’ll miss Carlo for sure, but  Bader on the way…",0,0,0,14.0,positive
120,2023-04-16 23:04:14+00:00,"#Yankees 

1- Gerrit Cole was outstanding…
2- I like Anthony Volpe leading off but I don’t like that Boone won’t let him steal in front of Judge. You waste his base running ability which is why he hits first. If they wanna walk Judge so be it. You have two on…
3- Aaron Hicks…",0,2,0,616.0,negative
121,2023-04-16 22:52:38+00:00,@Yankees @Volpe_Anthony @TheJudge44 @NyynewsTV 1 year ago now he’s moving up early to the next level. Favorite players are Volpe &amp; Judge 🔥 🔥 https://t.co/CCQrWodkco,0,3,0,258.0,negative
122,2023-04-16 22:49:50+00:00,@MLB @Brewers @Mets @Yankees @Marlins @Angels @Braves @Phillies @Dodgers @MLBNetwork respect the yankees ace @GerritCole45 https://t.co/t0IicOq9bH,0,1,0,163.0,positive
123,2023-04-16 22:43:21+00:00,@timbhealey How would he do if Buck showed confidence &amp; faith in his abilities? Why not give him extra time to learn &amp; grow from his mistakes as a young developing player like the Yankees did with Volpe. Ironic cuz Buck has extreme patience with any veteran not hitting &amp; playing every day. https://t.co/mJstebv5In,0,0,0,175.0,positive
124,2023-04-16 22:34:56+00:00,@jackiechan1stke @Yankees @GerritCole45 Saturday the 22nd,0,0,0,36.0,neutral
