,date,renderedContent,retweetCount,likeCount,quoteCount,viewCount,Sentiment Score
69,2023-04-16 14:44:58+00:00,"Hey @Yankees fans, REMEMBE HOW HORRIFIC IKF HAS BEN PLAYING? IT HAS TO BE HIM GETTING THJE BOOT!",1,1,0,152.0,negative
70,2023-04-16 14:39:31+00:00,@NYsportssouth @GarysheffieldJr Yes Gio is better at this stage of their career than Donaldson. But the COMBINATION of IKF &amp; Donaldson got more wins last year than Gio &amp; Sanchez would have &amp; they still have several years of team control of a catcher (if he really exists) who was drafted ahead of Sean Murphy,0,0,0,25.0,positive
71,2023-04-16 14:35:05+00:00,BREAKING: Oswald PERAZA HAS BEEN CALLED UP! IKF FINALLY GETTING THE BOOT ? @Yankees twitter.com/TalkinYanks/st…,1,2,0,683.0,neutral
72,2023-04-16 14:31:28+00:00,"@Yankees Volpe leadoff, DJ in the 5 hole. https://t.co/f8Y26KWxgy",0,75,0,2639.0,neutral
73,2023-04-16 14:31:06+00:00,"@NYsportssouth @GarysheffieldJr They took on $50 million, not $30 million for two years of Donaldson.  Yes Gio is better than Donaldson at this stage in their career, but you have to give up something to get something &amp; Yankees took on that money to get IKF AND Rortvedt instead of wasting a year with Gio at SS",0,0,0,45.0,negative
74,2023-04-16 14:28:14+00:00,"@NYsportssouth @GarysheffieldJr IKF wasn’t a SS? Go look up where he played with Texas in 2021.  Go look up where he played when he was drafted and most of his minor league career.  Yes he won the gold glove at 3B in 2020, but also played SS 1/4 of the season that year too.",0,0,0,20.0,positive
75,2023-04-16 14:24:08+00:00,@AdamsLife1028 @GarysheffieldJr You clearly don’t go anywhere near yankee twitter because ikf and donaldson are 2 of the most hated players on the team 😂😂,0,1,0,108.0,positive
76,2023-04-16 14:20:43+00:00,"@KingsHeights718 @SimonettiSource IKF was acquired a year later.  If you want to say Estrada turned out better than his replacement go with Odor, but hindsight is 20/20 and Odor had some good moments with the Yankees.",0,0,0,12.0,positive
77,2023-04-16 13:36:23+00:00,"@pjyankeeedved I know this isn't a popular opinion but I think with Donaldson's, Montas and IKF's salary coming off the books for 2024 the Yankees will want to go all in this deadline.",0,1,0,26.0,negative
78,2023-04-16 13:28:07+00:00,@GarysheffieldJr Urshela 3.1 WAR last year+ Sanchez 0.9 = 4 WAR.  IKF 3.0 + Donaldson 2.3 = 5.3 WAR.  Yankees won that trade and it’s not even close AND they still have Rortvedt,0,1,0,3495.0,negative
79,2023-04-16 12:39:39+00:00,Isiah Kiner-Falefa 2022 Topps Chrome Ben Baller Superfractor 1/1 yankees  #ad #baseballcards  ebay.com/itm/Isiah-Kine…,0,0,0,53.0,neutral
80,2023-04-16 11:30:59+00:00,"@Yankees don’t have the balls to do these deals ! Get rid of Hex, Donaldson, IKF.",0,2,0,107.0,neutral
81,2023-04-16 06:14:59+00:00,"@Yankeeslibero7 @WFAN660 Plus, we’re also seeing IKF having a difficult time being a spot start role player, as his offensive game has tanked. Obviously Cash sees IKF struggling+knows he’s not going to hit if he doesn’t play regularly. He needs to deal him now, as #Yankees have better OF+INF options.",0,0,0,21.0,negative
82,2023-04-16 06:06:09+00:00,"@Yankeeslibero7 @WFAN660 #Yankees like Calhoun, but the fact that Hicks is a switch hitter, runs better, and is a better defensive player will cause him to stay. But I think Cash has to be trying to move IKF right now for some type bullpen help or $$ he can apply towards the International Player Draft.",0,0,0,29.0,positive
83,2023-04-16 02:47:14+00:00,@freezamar this is when isiaher kiner falefa CAN BECOME A YANKEE,0,1,0,44.0,neutral
84,2023-04-16 02:22:52+00:00,"@WFAN660 #Yankees are going to need to figure out LF once Bader is back, because Cordero has been way too productive to NOT stick, and he would NEVER clear waivers to even get to Scranton. It’s going to come down to Cabrera, IKF, &amp; Hicks.. Which means Cash will need to make a move.",0,0,0,38.0,negative
85,2023-04-15 23:11:33+00:00,"@JereHalver07 @tlschwerz @Yankees Ya how’s that JD, IKF trade working out for you?",0,0,0,111.0,neutral
86,2023-04-15 22:40:15+00:00,"@rational_yankee Yeah, that seems plausible. Hopefully he’ll DH him instead. Please no IKF tomorrow. Wouldn’t mind seeing Calhoun get in there.",0,1,0,66.0,positive
87,2023-04-15 22:22:24+00:00,@MLBStats @MLB @Yankees he can run and cant hit or field just like IKF 🥶,0,0,0,608.0,positive
88,2023-04-15 22:04:20+00:00,"@AdamsLife1028 @GarysheffieldJr What Yankees fan is arguing we didn’t lose the trade? We didn’t give up a ton in value, given that Sanchez sucks and Urshela’s been alright, but we clearly lost given IKF’s lack of production, JD’s incompetence and contract, and Rortvedt’s non-existence",0,0,0,148.0,negative
89,2023-04-15 22:00:31+00:00,@TheKingSource @Yankees IKF serves no purpose right now on the Yankees because he is not providing any kind of offense.,0,1,0,36.0,negative
90,2023-04-15 21:41:11+00:00,@LindorMVPSZN I know that it’s not contractual. It’s about a rookie who you don’t know will truly translate compared to a 10 year vet. It does not happen. Yankees didn’t cut IKF to get Volpe And peraza on their roster because they know what they have in their he guys who have been around,0,0,0,17.0,positive
91,2023-04-15 21:20:08+00:00,"@GarysheffieldJr Bro it’s UNREAL!!!!! Gio was never the problem, and he was clutch on the postseason and made contact… worst deal ever! Oh and IKF who he loves is batting .091",0,6,0,3189.0,positive
92,2023-04-15 21:17:21+00:00,DAY 2 DEMANDING IKF BE DFA'd AND REPLACED WITH Andres Chaparro! @Yankees,1,3,0,274.0,negative
93,2023-04-15 20:40:39+00:00,@Yankees IKF couldn’t turn this. Good job V!,0,0,0,173.0,positive
94,2023-04-15 20:28:46+00:00,@cristia05058966 @JoeyHahne @JustinMLB @JeffPassan Neto has crushed in the minors and the Yankees chose to play IKF at short over Volpe last year.  That’s how much the Yankees value him.,0,0,0,57.0,positive
95,2023-04-15 19:48:34+00:00,@PlayoffTanaka_ I speak for all yankees fans when I say we would take IKF. The real shortstop.,0,1,0,178.0,neutral
96,2023-04-15 19:38:29+00:00,@JoeSchoenMVP @Yankees Don’t ever disrespect IKF like that,0,1,0,53.0,negative
97,2023-04-15 19:16:20+00:00,@would_it_dong Well that cant be right! I was told Yankee Stadium is a little league park!,0,14,0,1534.0,positive
98,2023-04-15 18:33:01+00:00,"So what teams can the Yankees trade 
Hicks, Donaldson and IKF to?",0,0,0,44.0,neutral
99,2023-04-15 18:02:19+00:00,"@Yankees fan should not boo Correa. The guy wanted so bad to be a Yankee. It's not his fault he is not in pinstripes. you want to know who's fault. This Guy..... that traded for Donaldson, IKF and that missing catcher.  #YankeesTwitter https://t.co/3IT6tzkgIA",0,2,0,206.0,negative
100,2023-04-15 17:44:46+00:00,"It's been a few years since I've been able to watch a Yankee Shortstop who plays the position properly...
I really can't blame IKF and Gleyber for Cashman not understanding the importance of defense.
It only took him 15 years &amp; a billion $$ to respect the defense in baseball. https://t.co/aiZbcIxPAN",0,0,0,40.0,positive
101,2023-04-15 17:42:46+00:00,@Judge2Stanton Well with DJ hurt it’s better than having IKF out there,0,1,0,40.0,positive
102,2023-04-15 17:39:30+00:00,"@JoeyGaIIoFan it shoulda been strike 3, amazing how yankees fans love volpe but hate ikf. Ikf is the better ss rn.",0,0,0,82.0,positive
103,2023-04-15 16:58:15+00:00,Every run the Yankees score today is 20 push-ups,0,1,0,38.0,neutral
104,2023-04-15 16:29:24+00:00,D.J. LeMahieu is back in the lineup today as expected. DJL was set to pinch hit for Isiah Kiner-Falefa if the game was to extend another batter. #Yankees,0,2,0,242.0,positive
105,2023-04-15 16:29:03+00:00,@Medic968 Its like the IKF hate has now shifted to Volpe.,0,2,0,61.0,negative
106,2023-04-15 16:15:33+00:00,@BobbyMilone29 Have fun Bobby! I’m sure your son is better than IKF,0,1,0,63.0,positive
107,2023-04-15 16:10:58+00:00,"@Joelsherman1 If you hit Donaldson or IKF 8th or 9th, their glove at 3rd is playable. If they're hitting higher up in the order, the Yankees have big problems.",0,0,0,31.0,negative
108,2023-04-15 15:53:06+00:00,Isiah Kiner-Falefa sitting for Yankees on Saturday numberfire.com/mlb/player-new…,0,0,0,55.0,neutral
109,2023-04-15 15:16:44+00:00,@Yankees No @AaronHicks31 or IKF !! Boner @AaronBoone must have $hit the bed this morning,0,0,0,26.0,negative
110,2023-04-15 14:05:32+00:00,"His OPS is over 2x that &amp; batting averages don’t mean squat until a player has 100 at bats

Heck, using the same parameters #Judge’ll hit 62 HRs this year. #IKF’s going to start playing like the back of his baseball card. Might actually be a little better this year too #Yankees",0,0,0,56.0,positive
111,2023-04-15 13:30:27+00:00,@GinaMuscato @RealSaadFayed Josh Donaldson/IKF cost the Yankees $31 million dollars,0,0,0,41.0,neutral
112,2023-04-15 11:21:14+00:00,"@Yankees It’s how funny how every knowledgeable @Yankees fan knew what the problems were but Cashman didn’t. Holmes, IKF, Donaldson, Hicks. Look at their numbers.",0,0,0,11.0,positive
113,2023-04-15 10:13:34+00:00,Isiah Kiner-Falefa 2022 Topps Chrome Ben Baller Superfractor 1/1 yankees  #ad #baseballcards  ebay.com/itm/Isiah-Kine…,0,0,0,31.0,neutral
114,2023-04-15 06:24:50+00:00,@NYYNick_ IKF for Chris Flexen!!!? I’ve been saying this forever come on @Yankees 😪,0,0,0,27.0,neutral
115,2023-04-15 04:30:00+00:00,"Umpires Left Yankees Shortstop Isiah Kiner-Falefa Hanging After He Got to Pitch

flip.it/dxOHjn",0,0,0,13.0,neutral
116,2023-04-15 03:24:00+00:00,We got Falefa though. @Yankees,0,1,0,69.0,neutral
117,2023-04-15 03:21:41+00:00,Really happy the Yankees acquired IKF and Donaldson so the twins can get Correa . Cashman playing chess not checkers @CMacWFAN,2,15,2,2333.0,positive
118,2023-04-15 03:18:49+00:00,"@PJHughes45 The current 2023 Yankees are not a better team than the 2022 version.  They have not done enough to overcome the Astros without some significant roster additions.  Very little production from the catcher position, IKF, Volpe (so far), and others.",0,2,0,226.0,negative
119,2023-04-15 03:14:30+00:00,This guy is literally just ikf but young so yankee fans love him they even look alike,0,2,0,259.0,positive
120,2023-04-15 03:14:27+00:00,"LOL… Hey it’s the “gold glove” IKF…

It’s comical when some of the Yankees Homers call Cashman “Cash-God”.",0,1,0,94.0,neutral
121,2023-04-15 03:00:40+00:00,"@dohyoungpark Wow, talk about a game changer! Isiah Kiner-Falefa stepping up to pitch for the Yankees is going to be epic. Can't wait to see what he brings to the mound. #Yankees #MLB See my bio bro",0,0,0,36.0,positive
122,2023-04-15 02:49:52+00:00,Imagine the Yankees signing Correa instead of trading for JD/IKF,0,2,0,129.0,neutral
123,2023-04-15 02:19:50+00:00,"@Yankees projected rotation:
Cole
Rodon
Cortez
Sevy
Montas.

Yankees actual rotation:
Cole
Schmidt
Cortez
German
Brito

Yankees projected lineup:
DJ
Judge
Rizzo
Stanton
Bader
JD
OC
Trevino
Volpe

Yankees actual lineup:
Volpe
Judge
Rizzo
Stanton
Torres
Cordero
OC
Trevino
IKF

1/2",0,0,0,73.0,neutral
124,2023-04-15 02:13:12+00:00,"New York Yankees batters who did nothing tonight after a successful first plate appearance:
1. Aaron Judge 
2. Anthony Rizzo
3. Isiah Kiner-Falefa

They will be appearing in @YankeesTrump's boardroom very soon!

#NewYork #Yankees #NewYorkYankees #NYYankees #NYY #MLB #Baseball",0,0,0,106.0,positive
125,2023-04-15 01:59:22+00:00,CALL HIM NOW NOW @Yankees! DFA THE CANCER IKF!,1,1,0,402.0,negative
126,2023-04-15 01:55:13+00:00,This is a good Team...we are 8-6 and going thru our first hiccups....pen is good but Holmes is not that guy anymore...bench needs to be tweaked...a bench with Hicks and IKF is weak...we need an everyday LF so Cabrera is the super UT and  solidifies the bench  #Yankees,0,1,0,48.0,positive
127,2023-04-15 01:40:19+00:00,"@JokicToMurray @Yankees &gt;Hicks and IKF
&gt;Hot streaks https://t.co/aVuJTKmvHp",0,0,0,117.0,neutral
128,2023-04-15 01:35:01+00:00,"@rational_yankee The actual problem is the complete lack of anything from the bottom of the lineup. 

I like Trevino - but I'd take a Catcher with more of a bat any day and IKF doesnt look like he's started spring training yet. I think all the defensive gloves has affected his hitting. He sucks.",0,0,0,25.0,negative
129,2023-04-15 01:33:37+00:00,"@jared531 @Yankees When is the last time this organization won a Championship? This team isn’t good enough again. A 292m roster and look at the sun standard players Cashman has assembled. IKF, Hicks, Donaldson etc etc",0,0,0,539.0,positive
130,2023-04-15 01:26:40+00:00,@Yankees @AaronBoone This is ridiculous U went from being the East Favorite to now Mayb not making the playoffs. All this bust moves by has been Cashman Severino always hurts Rondon hurt again Montas another Igawa Donaldson joke. IKF can’t hit now. Time for change. Stop think $$,0,0,0,42.0,negative
131,2023-04-15 01:26:33+00:00,"@YEScameras Some things never change, #yankees are always going to be a competitive team, but always fall short in crucial moments. And ofcourse there is Boones, IKF, Hicks and sticking with Holmes as a closer. Expect a similiar season to 2022. #repbx",0,0,0,67.0,positive
132,2023-04-15 01:26:00+00:00,The @Yankees bats have to come out pissed tomorrow and destroy these sign stealing cheaters! ALSO DFA IKF ALREADY AND GIVE CHAPARRO A CHANCE!,1,2,0,270.0,negative
133,2023-04-15 01:24:53+00:00,@NyyBkn13 @Yankees Why not bunt to put the tying run on second? Why not PH DJ when you were gonna have him pitch hit for IKF doesn’t mKe sense,0,0,0,47.0,neutral
134,2023-04-15 01:24:43+00:00,"@JackCurryYES @BryanHoch or anybody who covers the Yankees, why on earth does Calhoun come up before Lemahieu in that situation? If DJ was gonna hit for IKF, why not assure your best player off the bench gets an AB? And if DJ gets on, Calhoun has a better shot with a runner on",0,0,0,37.0,negative
135,2023-04-15 01:24:35+00:00,"@Mikehomeseller @emarin671 @Yankees @UncleGusNyc @antlambo520 @NickTurturro1 If NY were serious, they would trade Hick and IKF for any minor leaguer while eating most of their salaries then bring up Jasson Dominguez.",0,2,0,108.0,negative
